,data,label
1533,Hàng tốt cho shop 5 sao. Minh uống vào ngực căng tràn sữa. Sẽ ủng hộ shop khi dùng hết,1
1534,Ko bk tả đầu cọ như thế nào chỉ có thể ns là sờ rất sướng máy đc đóng gói cẩn thận và nhìn sang choảnh. Da sau dùng cũng láng mịn hơn chút có khi dùng lâu hơn da sẽ đẹp ^.^,1
1535,Sản phẩm chán k muốn dùng mỏng manh diện tích quá bé so với hình chưa sờ vào đã long ra. Ngăn bé tí. Nói chung k dùng dc Chất lượng sản phẩm rất kém,0
1536,Sp k như tưởng tượng màu xanh lá k giống những người mua lần trước  kiểu kể cũng k giống ảnh  mềm và dễ hỏng hơn tưởng tượng  nói chung mọi người có tiền thì mua loại tốt hơn vì ở đây k đúng mặt hàng  99k cũng là đắt.,0
1537,Giá tiền đúng sản phẩm giao hàng hơi chậm,1
1538,Đẹp và chắc chắn 😘😘😘,1
1539,Giao hàng chưa nhanh lắm. Shop phục vụ rất tốt,1
1540," Chất lượng sản phẩm tuyệt vời
 Đóng gói sản phẩm rất đẹp và chắc chắn
Đồ cực kì cute 
Ko chê dc",1
1541,Nhìn chất vải trog hình thì đẹp nhưg lấy về kô đc như vậy quần bị rách mà vẫn gửi cho khách hàg thật là kô ưg ,1
1542,Đặt 10 món mà giao thiếu không báo thiếu không trừ tiền hàng. Làm việc thiếu trung thực.,0
1543,Shop phục vụ rất kém. Đã giao sai size nt cũng ko giải quyết cho khách. Nhận đồ thì không đúng size cho bé mình. Mọi người đừng mua của shop kẻo mang bực vào người,0
1544," Chất lượng sản phẩm tuyệt vời

Mình pha 1 gói trà sữa + 1m sữa đặc + 1 gói trà Phúc Long túi lọc + sương sáo thay thạch & trân châu các loại. Bao ghiền nha kkkk",1
1545, Chất lượng sản phẩm tạm được Chất lượng sản phẩm kém Chất lượng sản phẩm kém Đóng gói sản phẩm kém,0
1546,Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanhlúc nào cũng đc yêu thương tặng 1 chun tóc :x ,1
1547,Giao thiếu hàng ib shop k tl. Không đáng tin cậy ,0
1548,Sản phẩm chất lượng tốt . Đã từng mua hàng trên tiki chất lượng tốt giao hành nhanh nhưng riêng sản phẩm này tôi đặt hàng từ ngày 22/02 nhưng đến ngày 07/03 mới có hàng. 2 tuần cho 1 sản phẩm vận chuyển trong nước là quá chậm. Rất không hài lòng,0
1549,Đang dùng để biết chất lượng . Giao hàng nhanh,1
1550," Chất lượng sản phẩm tuyệt vời
Giày mang êm  không đau chân  dễ phối đồ  rất đáng tiền hàng chất lượng ",1
1551,Da mua 2 lần rồi. Ok,1
1552,K nhu mong muon. That vong,0
1553,"Mình đang dung Note 3, gần năm vẫn chạy tốt chỉ hư phần cảm ứng khi không dùng bút. nhưng đã đặt cọc note 7 đang trong chờ ngày ra mắt....",1
1554,Chất vải ko đc ưng ý. Chất lượng vải chỉ vừa với giá sale thôi. Chứ bán giá gốc mà chất vải như vậy thì sẽ trả hàng.,0
1555, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn giay rat đep pom đep ,1
1556,Khô gà ngọt hợp với mình cơm cháy ko giòn chiên chưa bung hẳn hơi ỉu còn về mùi vị thì ngon và thơm. Cơm chiên giòn bung đều nữa là ok,1
1557,giao hang ko dung hinh mau. dang hinh khac ma giao do khac,0
1558," Shop phục vụ rất tốt
Mình nhận được hàng rồi và rất hài lòng nha
Cảm ơn shop nhiều ủng hộ shop 🖒🖒🖒",1
1559,Giởm...xài 2 ngày hư,0
1560,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh. Vải đẹp mịn các con rất thích vất luôn balo cũ,1
1561,Treo dau de ban thịt cho vai ni long . Moi nguoi dung bi lua. Đạt hang 6 ngay moi nhan Dc that vong vi tat ca Chất lượng sản phẩm rất kém Shop phục vụ rất kém Rất không đáng tiền Thời gian giao hàng rất chậm,0
1562, Shop phục vụ rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém,0
1563,giao hàng quá chậm,0
1564,Đã mua shop lần 2 giao hàg cực nhah..  Chất lượng sản phẩm tuyệt vời,1
1565,Khô heo rất vụn và ướt bết lạu với nhau. Quá cay mở ra ăn thấy toàn là vỏ ớt thôi cay ko thể nào ăn được. Mua về cả tuần rồi mà vẫn để đó ko ăn vì quá cay. Cảm giác như trong một kg khô phải có tới 4 lạng ớt.,0
1566,Đóng gói gọn gàng giao hàng cực kỳ nhanh. Chất lượng sp mình sẽ cập nhật sau khi dùng ☺️,1
1567, Rất đáng tiền Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời,1
1568,Thời gian giao hàng chậm không giống với hình,0
1569,Thơm lâu mùn không nam tính lắm ,1
1570, Đóng gói sản phẩm rất kém Shop phục vụ rất kém. Mình đặt 3 ốp 3 màu giao 2 màu. Mua 1 miếng kính cường lực thì mặt kính hơi trầy. Nt cho shop thì ko thấy trả lời. Buôn bán điêu vãi. Mọi người đừng mua nha!!!,0
1571,Chất lượng sản phẩm tuyệt vời. Shop phục vụ rất tốt. Rất đáng tiền. Thời gian giao hàng rất nhanh. Đóng gói sản phẩm rất đẹp và chắc chắn,1
1572," Chất lượng sản phẩm tuyệt vời.  Rất đáng tiền. Giá rẻ chính hãng 500ml, tẩy trang một phát sạch cực luôn í =)))  mềm da, nhất định mua lại 👍

",1
1573,Sản phẩm rất đẹp luôn thích cái mặt dã man luôn đẹp đẹp vô cùng dây thép khá chắc chắn dùng mấy ngày rồi có tiếp xúc nước mà không thất sản phẩm có vấn đề gì cả. Rất đáng tiền Thời gian giao hàng rất nhanh,1
1574,Phục vụ rất kém gửi hàng lỗi mà đổ cho khách bóc hàng bằng kéo cắt vào. Gớm hai cái dép úp dây vào nhau để trong túi ko dán thì cần gì phải dùng kéo.Phản hồi thì shop ậm ờ bỏ qua ko đc câu xin lỗi. Có đôi dép hơn trăm bạc chẳng bõ phải đôi co hay trả hàng shop xem lại thái độ phục vụ. Mất uy tín,0
1575,K như mong muốn,0
1576,Mình đã nhận sp; đúng size; màu như hình ảnh; chất lượng tốt so với giá; mình rất ưng.,1
1577,Giao 3 thì hỏng cả 2 không thèm Test trước không có lần mua thứ 2. Làm ăn mất uy tín. Chất lượng sản phẩm rất kém.,0
1578,Hàng chưa sử dụng nhưng ko sử dụng được.  Mua 9 chiếc về phí tiền ko dùng dc cái nào sạc điện 3 giờ dùng chưa được 10 phút hết điện. ,0
1579,giao hang chậm 7- 8 ngay,0
1580,"Ai đã xài qua Windows 10 ,sẽ không bỏ nó,để về Windows 7 hay 8 nữa.Bởi xài nó rất MƯỢT, nhanh,giao điện lại quá đẹp,tiện lợi.Chỉ trừ những máy quá củ, cấu hình quá yếu,mới không xài được thôi.",1
1581,"Chất lượng tốt. Giao hàng quá nhanh. Vừa đặt tối hôm trc sáng hôm sau đã nhận được hàng.
Giảm đc 15 độ so vs tản stock",1
1582, Chất lượng sản phẩm tuyệt vời nhưng ít thật!,1
1583,Hàng rất đẹp rất ưng ý sẽ ủng hộ shop dài dài,1
1584,sản phẩm hơi cũ bị xước nhẹ,1
1585,Đóng gói k chắc chắn ,1
1586,Hàng ok so với giá tiền,1
1587, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn. Ốp cầm chắc tay và nặng dù là silicon. Hình con mèo yêu y như hình.,1
1588,Đúng mẫu đúng như hìh ok lắm ,1
1589, Đóng gói sản phẩm rất đẹp và chắc chắn. Nhưng chai tinh dầu bên trong bị đổ. Hiện tại sp dùng ok vì đang thử.,1
1590, Chất lượng sản phẩm rất kém pin không đúng như quảng cáo hình ảnh và sẽ không có lần thứ 2 mua của shope nữa,0
1591,Máy mới sử dụng mà loa đã rè rẹt. Điện thoại thì không thể nghe được. Quá tệ,0
1592,Giao hang qua lau .may chay hoi yeu .,0
1593,Ăn rất ngon. Mình nhận 3 hủ thì 2 hủ ổn còn 1 hủ hơi nát không biết là do vận chuyển hay là do cửa hàng nữa. Nhưng mình vẫn tặng cho cửa hàng 5 sao ,1
1594,to but vao de mot luc kho muc la lai mat het tro ve nhu cu ah sop,0
1595, Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,1
1596,Toàn vỏ :(,0
1597,Hút dc 1 lần rồi hư lun,0
1598, Chất lượng sản phẩm kém. Ko có pin kèm theo như trong mặt hàng đã ghi chú,0
1599,Sử dụng ổn,1
1600,Sp ok. Giá hợp lý.,1
1601,Hình 1 loại nhãn mác 1 loại mà gửi lại loại khác là sao???,0
1602,"Chất lượng sản phẩm tuyệt vời
Link youtube review sản phẩm mua của shop: 
https://www.youtube.com/watch?v=-D6o5tSvZK0",1
1603,Đặt kiểu này giao hang bán kiểu khác. Ko co tâm. Haizz,0
1604,Đóng gói sản phẩm rất đẹp và chắc chắn. Chất lượng sản phẩm tuyệt vời. Thời gian giao hàng rất nhanh.  Shop phục vụ rất tốt. Rất đáng tiền. Sẽ ủng hộ dài dài,1
1605,Shop nhiệt tình.  Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn. Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,1
1606,Dép mang êm thoải mái sẽ ủng hộ shop lâu dài mặc dù hàng order nên chờ hơi lâu 😄,1
1607,Mình cứ tưởng là bột matcha trà xanh nhưng không phải. Dùng được vài lần thấy không hiệu quả gì. Không thích lắm.,0
1608,Giảm giá mà lại lấy lại bỉm khuyễn mãi hãng cho Thời gian giao hàng rất nhanh,1
1609,Giao hàng nhanhđóng gói kỹdày dặnnên mua,1
1610,Sp thật nhỏ hơn so với tưởng tượng nhưng khi bật lên thì loa nghe to và rõ. Hài lòng với lựa chọn này.  Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh,1
1611,Hàng đẹp như hình. Chất lượng thì dùng 1 thời gian mới biết đc,1
1612,quá đẹp lun ,1
1613, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh. Giày rất đẹp nhưng sao dạo nay shopee tính phí cao vay nhi?,1
1614,Rất đẹp . hàng chuẩn như ảnh ,1
1615,Dùng ổn định cho shop 5 sao,1
1616,"Form giày bị móp 
Hộp đựng bị móp trong quá trình vận chuyển",1
1617," Đóng gói sản phẩm rất đẹp và chắc chắn
Đang dùng thử ko pk kết quả ra s",1
1618, Tôi Không hài lòng. Lần sau có đóng hàng gửi khách shop để ý kiểm tra hàng cảm ơn.,0
1619,Chất giày đẹp hợp với giá tiền,1
1620,"Sim 4g tốc độ cao 10 số khá đẹp, data được 2gb/ngày xài tẹt không hết dung lượng. nghe gọi chất lượng tốt, ở Hà Nội nên sóng sánh ổn định, xài thoải mái. 
Hàng tháng không phải nạp tiền. ",1
1621,Hình vậy mà túi xấu qá kém chất lg qá,0
1622,Đợi mòn mỏi dài cổ ms nhận dc giày. Nhưng mà ưng cái bụng lắm nhé. K uổng công chờ đợi..😃😃😃😃😃😃😃,1
1623,Khăn trắng khổ to. Chưa dùng nên k biết có mềm và hút nước k,1
1624, Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Rất không đáng tiền Mỏng không có kéo dán,0
1625,Sản phấm đẹp giao hàng nhanh,1
1626, Đóng gói sản phẩm rất đẹp và chắc chắn có điều shop ko cho kiểm hàng  khó xử. Em muốn hủy đơn vì bên shop có kiểu giày khác đc hơn.  Chất lượng sản phẩm tuyệt vời,1
1627,Đã mua ở shop 2 lầnhết tuyp là da mịn màng rất thích,1
1628,Vì chuột hk tắt đc như bàn phím,0
1629,Hàng đẹp.shop phục vụ tốt.thanks you shop,1
1630,chúng mày làm ăn thất đức vậy thì k tồn tại lâu được đâu..tao đặt 2 cái miếng chống thấm chúng mày chốt đơn chốt tiền 2 cái mà chỉ gửi cho tao 1 cái. tao gọi phản hồi từ thứ 2 chúng mày hẹn 2 ngày sẽ gọi lại để trả tiền hoặc gửi thêm hàng cho tao hôm nay là mấy cái 2 ngày rồi. dịt con mẹ nhà chúng mày nhé,0
1631,Shop phục vụ khá tốt Shop phục vụ rất tốt,1
1632,Chất lượng sản phẩm tốt giao hàng rất nhanh 😊😊😊 Giống hệt hình luôn ạ😃,1
1633,Mèo nhà mình rất thích Laze :3,1
1634, Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Rất đáng tiền. Iu cực kỳ lun. Thích lắm lun 😍😍😍😘😘😘😘,1
1635, Chất lượng sản phẩm tuyệt vời Rất đáng tiền Thời gian giao hàng rất chậm bù lại sp số lượng lớn giá sỉ nhưng đóng gói sạch sẽ ghi chú rõ ràng để nhân viên giao hàng nhẹ tay với sp  Shop phục vụ rất tốt,1
1636,sản phẩm cay mắt hơn những gel thông thường xài chưa thấy thay đổi gì,0
1637,hàng như hình . lỗi 1 chút ngay khớp nối nhưng không đáng kể . ngoại hình đẹp trong tầm giá . chất lượng chưa test ;)),1
1638,Bộ sp nhìn rất đẹp. Cái hộp và quà tặng nhìn cưng quá trời. Chất lượng thì thật sự chưa dùng thử nên không thể nói đc gì.  Đóng gói sản phẩm rất đẹp và chắc chắn,1
1639,Mình thích mùi Đào hơn cả 2 không giữ hương được lâu lắm trên da mình dù gì cũng tiền nào của đó nên không đòi hỏi gì nhiều. Bao bì dễ thương nhỏ gọn mang theo touch up tiện,1
1640,Ưng ý lắm ạ. Rất đáng tiền. Thời gian giao hàng rất nhanh,1
1641,.bt,0
1642,Quá đẹp so với giá 😍,1
1643, Đóng gói sản phẩm rất đẹp và chắc chắn. Thực sự rất hài lòng. Tư vấn nhiệt tình lịch sự. 5sao *****,1
1644, Chất lượng sản phẩm tuyệt vời mỗi tội giao hàng quá lâu ,1
1645,Phấn mịn kiềm dầu tốt. 😊,1
1646,Miếng lót mỏng và bị lỗi nhiều.,1
1647,cũng được.hơi khác vs suy nghĩ của mình về sp,0
1648,Check ma vach ko thay thong tin . Ko biet cho may sao luon.,0
1649,Son đểu kém chất lượng.,0
1650, Chất lượng sản phẩm tuyệt vời.nhận xong rất ưng ý.giao hàng nhanh.kim chạy đủ.chống nước ok.thanks shop,1
1651,Không giống mô tả Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ ko tới nơi tới chốn trốn hoài :v Thời gian giao hàng rất nhanh,0
1652,Chất lượng sản phẩm tuyệt vờihình đúng mẫuShop phục vụ rất tốt vừa rẻ vừa đẹp,1
1653,Đáng từng đồng,1
1654,Da hơi ngăm dùng cushion hay kem nền có tông sáng thì sài màu 1.5 là ok nha . Hơi sáng xíu nhưng bù lại lúc đánh phấn mắt lên là tuyệt vời luôn . ,1
1655, Chất lượng sản phẩm kém hàng bị lỗi khá nhiều em hơi thất vọng ,0
1656,Giày rất dởm k nên mua. Mới mang dc 3 ngày đã bong keo tùm lum giá thật mà để 299k thì chó mua cho ,0
1657, Đóng gói sản phẩm rất đẹp và chắc chắn. Giao hàng nhanh. Thank Shop!,1
1658,quần size 34 mà ống chật hơn quần mua ở chợtúi cũng ngắn nữanhét điện thoại mà lòi ra ngoài.,0
1659,Mua usb 3.0 nhận được hình ảnh giống khi kiểm tra thông tin và tốc độ đây cái miếng màu xanh là dán lên để giống với loại xịn yêu cầu shop kiểm tra lại đổi cho tôi. Số tôi 0971881234,0
1660,Đồ dởm. Áo rộng quần thì bé. Giật thì lem màu bẩn kinh.  Chất lượng sản phẩm rất kém,0
1661,shop nch dễ thương qtr😍😍,1
1662,Quá tệ. Thất vọng quá. Bỏ ra gần 100k mà hàng về lại kém như vậy. Thất. Vọng.,0
1663,Mình nhận đc hàng rùi shop nhé :) Mình mới tìm hiểu và sd sp này. Hi vọng sẽ thích hợp ,1
1664, Chất lượng sản phẩm tuyệt vời.  Đóng gói sản phẩm rất đẹp và chắc chắn.  Rất đáng tiền.  Thời gian giao hàng rất nhanh,1
1665, Đóng gói sản phẩm rất đẹp và chắc chắn. Phần màu xanh ko phải đá như mô tả mà bằng nhựa thôi có điều cũng khá bóng đeo lên tay đẹp. Mua 2 đồng hồ được giảm giá 10% nhập mã km giảm thêm 10% shop còn tặng thêm 1 đôi bông tai xinh xắn cám ơn shop nha!,1
1666,Đẹp quá shop ạ. Hơn cả mức tưởng tượng với mức giá học sinh như thế này.  Ai còn do dự thì mau mau mua đi ạ.  Không thất vọng được đâu. Quá hài lòng!! ,1
1667,Cực kì hài lòng vế shop luôn :33 thời gian giao hàng nhanh khủng khiếp  đóng gói chắc chắn sản phẩm rẻ mà lại đẹp hơn cả tưởng tượng xinh yêu lắm luôn còn đc shop tặng kèm pick gảy và dây nữa :33 với giá thành ntn rất phù hợp cho người muốn tập chơi như em~~~,1
1668, Đóng gói sản phẩm rất đẹp và chắc chắn ♥️ ,1
1669,Thẻ to bé rất thích chơi,1
1670,"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn
Sách được bọc đẹp Shop có tâm",1
1671,Bao bì trên keo hok đúng như trên web hãng. 4 nút tròn phải ở đầu chứ hok phải đuôi.,0
1672,Đi êm chân lắm. Dáng lên chân cũng đẹp nữa. Thank shop nhé,1
1673,sữa rửa mặt có  bề ngoài khác hoàn toàn .Mình không rõ nó là hàng thật hay giả,0
1674,Lần đầu mua hàng của shop và rất thích vì giao hàng nhanh gói chắc chắn. Trước khi giao shop còn chụp hình  để khách yên tâm về sản phẩm mình mua sẽ tiếp tục ủng hộ shop ♥️,1
1675,Sách đẹp chị chủ dễ thương!!!,1
1676,Sản phẩm giá rẻ dùng thấy cũng ok. Lần sau sẽ ủng hộ shop tiếp con m hơn 6kg mặc size M rộng thoải mái các mom ạ giao hàng rất nhanh ,1
1677,Cục sạc này dỡ quá ko như mọi người nghĩ đâu sạc điện thoại chưa đầy là pin hết rồi ,0
1678,Ưng ý lắm ạ... shop chăm sóc khách hàng cực kỳ dễ cưng.,1
1679,Có hơi lỗi về hoàn thiện nhưng chấp nhận được. Sử dụng tốt.,1
1680,Gói ỉu không giòn,0
1681,Dòng Note hát Karaoke rất hay,1
1682,"Mới mua chưa dùng nên chưa biết có tốt ko, sẽ ủng hộ tiếp nếu có hiệu quả có tặng quà nhỏ xinh 
Shop phục vụ rất tốt",1
1683,"Đồng hồ rất đẹp, hàng y hình.
Lại còn tặng pin đi kèm nữa. Quá đẹp và tiện lợi.
Cảm thấy sản phẩm này rất đáng tiền và ưng ý.
Shop tư vấn nhiệt tình, dễ thương <3
Sẽ ủng hộ shop dài dài 😍",1
1684,Giao hàng ko đúng mẫu chọn. Đã nói rõ con gái mà đưa toàn mầu con trai. Thất vọng ,0
1685,Chất son cực mềm cực thích màu lại xinh lắm thích quá đi mua hàng lần 2 ở ship vẫn chim ưng nma shop nên đóng hàng vào hộp chứ bọc có 1c túi bên ngoài dễ bị rách lắm,1
1686, Thời gian giao hàng rất nhanh. Giày đi êmnhẹ. Rất đáng tiền,1
1687,Sách mình nhận bị cong quăng góc và nhiều tranh bị dập lỗi.,0
1688, Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt sản phẩm y hình,1
1689," Chất lượng sản phẩm tốt
 Đóng gói sản phẩm đẹp và chắc chắn",1
1690, Chất lượng sản phẩm kémSau 2 ngày sử dụng thì thấy lúc xài dc lúc ko. Lúc phun lúc ko phun. Ko hiểu lí do tại sao ????,0
1691,"Mình đặt mua những thứ sau:1. Mứt Việt quất Berrino: ok
2. Rum ISC: ok
3. Đường nâu 500g: tệ. Gói đường nhìn như chảy nước đến nơi. 
4. Mứt dưa gang trong ORO: sp nguyên hộp. 
Nhưng date từ tháng 11-2017 và hạn sử dụng là tháng 11-2018. Còn chưa đầy 1 tháng nữa là hết hạn. Bán hàng có tâm quá xá luôn
Chốt lại: không mua hàng ở đây nữa :)",0
1692, Chất lượng sản phẩm Kem chat luong da deu,0
1693,nhu cuc cuc,0
1694,Đẹp. Giao hàng nhanh,1
1695,Máy bị bể ở góc,0
1696,Vải thun k phải vải cotton k đẹp như hình,0
1697,Bass tốt trong phòng nghe to rõ ko rè ko nghĩ xài nguồn usb mà nghe tốt vậy,1
1698,Giòn thơm và rất ngontư vấn nhiệt tìnhsẽ ủng hộ dài dài 👍👍👍 Shop phục vụ rất tốt,1
1699,Mua hai đôi mà hết một đôi sai rồi. 2 chiếc phải luôn sao khách hàng mang được ,0
1700,đặt lần đầu thì ko cộm nhưng bị trào ít ra ngoài. đặt lần 2 thì hơi cộm thế nào ý. mk chưa biết đặt😌 Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,1
1701,chất lượng sạc dự phòng k như quảng cáo.dùng quá nhanh hết pin.,0
1702,Đặt cái đèn 50k mà giao thứ 38k. Ib muốn cháy máy mà shop không rep. Chưa thấy shop nào như cái shop này. Lần đầu tiên mua đồ gặp vậy luôn á. Biết vậy từ đầu đã không mua ủng hộ. Mua shop khác còn tốt hơn ,0
1703, Chất lượng sản phẩm kém. Sai màu ,0
1704,"Huawei Matebook tốt quá, chỉ có điều là mình không đủ tiền thôi",1
1705,"Nếu mất tiền thì mua bản premium của Avira , dùng khỏi chê luôn .",1
1706,Mua ve ko dam mang luon .Quai dep chiec lon .Chiec nho .Hoi doi sp lai ko thay shopee tra loi .Ko hai long .,1
1707, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.sản phẩm tốt,1
1708,"Buồn ơi là buồn,,?))",0
1709,đặt số nhỏ giao số lớn.ko giống mẫu,0
1710,"Tôi đã nhận đc hàng, sạo hôm sau lại gửi tiếp 1 cái nữa là Sao nên tôi ko nhận. 
",1
1711,Ơ hờ yêu quák còn gì nói luôn shop ơi💌💌💌💌💌💌💌💌,1
1712,Mình mới mua thấy tiện là có thể sạc pin để cầm đi được sử dụng.Nhưng vắt đau lắm thay cái cao su của media hoặc unimon thì đỡ đau hơn.  Nhưng không tự động thả ra phải nhấn nút cứ hút vào liên tục thôi. Lâu lâu sử dụng thì được.,0
1713,Giao hàng nhanh. Shop nhiệt tình nhưng shope làm ăn chậm ,1
1714,shop lừa đảo hũ có 150g mà nói 300g đúng ra mình không nhận nhưng mình thấy tội nên nhận bán buôn vai ghi đúng như vậy chẳng khác nào lừa gạt kg fải ai cũng dể như mình đâu,0
1715,Sản phẩm như mong đợi 😊,1
1716,Hàng tốt trong tầm giá.,1
1717, Chất lượng sản phẩm tuyệt vời son mịnthơm lâu trôi  Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,1
1718,Giao hàng đặt 1 tuần mới nhận được,0
1719,1 sao làm ăn vớ vẩn.,0
1720,Đóng gói khá đẹp ,1
1721,Nhận được hàng nhanh đã uống thử 1 gói cảm ơn shop,1
1722,ủa chứ bán kính mà không có phụ kiện đi kèm vậy shop,0
1723,Hàng chất lượng. Rất đẹp,1
1724, Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Chất lượng sản phẩm tuyệt vời,1
1725,Trên cả mong đợi ^^,1
1726,Không hài lòng với sản phẩm lắm quảng cáo là nhựa PP nhưng thực chất bằng PET được mỗi cái nắp bằng nhựa PP. Cứ để giá 158k mà sp chất lượng còn hơn. Thất vọng,0
1727,Không giong như hình ,1
1728,Tôi đã cân và thấy số buổi sáng số cân khác buổi chiều lại 1 số cân khác và muốn đổi trả sản phẩm,0
1729,Giày đẹp  giống hình đi ôm chân rất thích rất đáng tiền giao hàng max nhanh  nch rất ok !!!,1
1730,Chất liệu đẹp shop phục vụ tốt,1
1731,Hàg oke lắm!đóg gói hàng cũg oke lun!,1
1732,Giao hàng thì không kèm tất tặng . Buôn bán như kiểu treo đầu dê bán thịt chó vậy,0
1733,hàng trung quốc mà giới thiệu hàng Mỹ,0
1734, Chất lượng sản phẩm  tốt. Em bé rất thích xem phù hợp bé 2-3 tuổi,1
1735, - Chất lượng sản phẩm tuyệt vời.,1
1736,Hàng đẹp ngoài mong đợi.rất ưng ý.có sz to hơn sẽ ủng hộ shop tiếp. Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh,1
1737,Sao diện thoại nhanh hết pin vậy Thấy pin vẫn đầy mà lại báo hết pin là Sao,0
1738," Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn
Mong shop rep ib nhanh hơn ",1
1739,K giống như mong đợi :/ ,0
1740,Ko bao giờ tin đồ trên mạng ! Hình ảnh  với thực tế 1 trời 1 vực !,0
1741,Giao hàng không đúng mô tả sản phẩm. Túi quá mỏng quá nhỏ (40x30cm). Không biết để đựng gì nữa. Quá tệ.,0
1742,Gửi nhầm cái tất quần... đt nói nta gửi lại r bảo là sẽ gửi lại tất cho nta... nta gửi r lại k thấy tất quần kia đâu... làm ăn v à... nt thì nói bạn nhận đc rồi mà... cái tất k đáng bao nhiêu mà làm kiểu thấy ghét... nói nta trả lại hàng cho mk thì cx phải gửi hàng lại cho nta chứ... không có uy tín,0
1743,Mình có vài chia sẻ: đầu tiên về việc giao hàng. Chỗ mình và chỗ shop cách là 2 quân giáp nhau mà đúng 1 tuần ship mới đưa hàng đến. Mình chịu.Thứ 2 là về sách: sách k đc mới mà méo ở cạnh bên trái bị nhăn khá nhiều. Thân!,0
1744,Giày da cứng mang phỏng cả chân size 35 đóng gói cẩn thận.,0
1745,Chì mềm màu đẹp,1
1746, Chất lượng sản phẩm tuyệt vời. Đẹp và đáng tiền lắm.,1
1747,Nước lau giày cực sạch nhưng khi vận chuyển bị chảy ra 1 tí tẹo :3 ,1
1748,Giao sai 1mẫu,1
1749, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn minh xài rồi tốt lắm ủi rất thăng đổ,1
1750,Sản phẩm như hình êm chân,1
1751, Shop phục vụ rất kém giao thiếu hai cái bảo là không hỗ trợ đền bù vì xa quá.  Mình nói mình chấp nhận đặt thêm để gửi kèm hai cái thiếu dùm mình luôn cũng im ru không thèm trả lời. Thua shop này,0
1752, Chất lượng sản phẩm tuyệt vời. Hàng auth 100%. Sẽ tiếp tục mua hang cua shop,1
1753, Chất lượng sản phẩm rất kém. Da cao cấp gì mà gập cái bong cả mảng,0
1754,Ko như hình 😖,0
1755, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền  Thời gian giao hàng rất nhanh. Chị chủ shop cực nhiệt tình . Chẳng có điểm nào để chê về shop cả,1
1756,Móc không được chắc chắn trông rất cũ kỹ và còn hôi mùi nhựa. Rất tệ.,0
1757, Thời gian giao hàng rất nhanh!  Chất lượng sản phẩm rất kém!  Rất không đáng tiền! ,0
1758,Mình nhận được rồi hài lòng lắm nha bạn ,1
1759,Hàng chính hãng hoco sạc nhanh quá rẻ và ngon trong tầm giá đã vậy trước khi vận chuyển shop còn gửi hình qua để mình check,1
1760, Chất lượng sản phẩm kém bỉm thấm hút kém như bỉm giả ý bé đái tý đã trĩu bỉm ko thấm đều thậm chí ngấm nước tiểu ra quần nếu ị thì hai mép bỉm tràn ra quần mép bỉm ko ôm ,0
