,data,label
56063,sản phẩm rất kém,0
4888,rất đẹp,1
131720,sản phẩm tốt,1
12828,không phù hợp cho bếp Ấn Độ,0
20022,"sản phẩm tệ nhất mà tôi đã thấy, nó đã ngừng hoạt động sau một tháng, không thể trả lại và dịch vụ không khả dụng. Xin đừng mua nó.",0
201578,tốt đẹp,1
145011,rất tốt,1
204484,tuyệt vời,1
14202,không cài đặt với mã lãng phí sản phẩm đừng mua sản phẩm này,0
189395,tốt,1
124002,Trong mô tả có đề cập đến khe cắm thẻ nhớ nhưng không có khe cắm thẻ nhớ trong sản phẩm này.,0
182205,một hạt giống không thể được trồng,0
24818,sản phẩm tệ nhất ngay cả tôi cũng không thể trả lại sản phẩm này loa điện thoại của tôi còn tốt hơn cái này,0
187253,vải không tốt,0
198483,"Sản phẩm đẹp, cảm ơn Flipkart.",1
200003,"Lần đầu tiên tôi nhận được sản phẩm bị hỏng nhưng tôi đã thay thế. Lần thứ hai tôi nhận được sản phẩm rất tốt, đóng gói rất tốt, chất lượng sản phẩm rất tốt. Tôi rất vui khi nhận được sản phẩm, chất lượng tốt nhất, sản phẩm tốt nhất.",1
75653,chất lượng sản phẩm không tốt,0
145557,rất dày và rất dày hơn cả kambli cảm ơn bạn rất nhiều thực sự xứng đáng với tiền của tôi đánh giá chân thật của tôi,1
34073,không hoạt động,0
44583,vải rất tốt,1
129122,tốt,1
23345,tuyệt vời,1
146452,"giấy rất đẹp, sách tốt cho kỳ thi neet",1
45025,"chất liệu không tốt, cũng không vừa vặn",0
85984,"Đây là một sản phẩm tuyệt vời, công suất lớn, thực sự đẹp và rất hữu ích. Hãy mua nó, chúng tôi đã sử dụng được một năm kể từ khi mua và rất hài lòng với sự lựa chọn của mình.",1
105121,tốt,1
177048,"Sản phẩm tốt sau khi thay thế, phụ kiện bị thiếu trong lần giao hàng đầu tiên và niêm phong bị hỏng. Mất một thời gian để thay thế, tổng thể trải nghiệm không tốt với Flipkart vì tôi là người dùng lần đầu.",0
52041,chất lượng không tốt,0
54527,wow,1
11229,số lượng và thời gian đầu tư,0
50213,không thoải mái,0
116775,"chiếc đồng hồ này thật sự vô dụng, đừng mua nó",0
187327,hoàn toàn tệ,0
133989,có vị như nhựa bị tan chảy trong nước không chắc đây có phải nhựa dùng trong thực phẩm hay không tôi lo lắng rằng nó có thể độc hại,0
142829,sản phẩm tốt,1
56591,chất lượng kém,0
185177,Thương hiệu này là đồ nội thất chất lượng thấp.,0
6078,"Wow, sản phẩm tuyệt vời! Tôi thật may mắn khi mua chiếc camera này với giá rất thấp và nó hoạt động tuyệt vời. Tôi khuyên tất cả những ai muốn thử DSLR ở mức độ cơ bản nên sử dụng chiếc camera này. Nó cung cấp cho bạn mọi thứ bạn cần ở mức độ ban đầu. Cảm ơn Flipkart và Canon!",1
142816,sản phẩm tốt,1
63016,sản phẩm tốt,1
123300,giá trị của đồng tiền,1
6499,chất lượng thấp,0
21493,"chưa bao giờ thấy sản phẩm có thương hiệu như của bajaj gặp vấn đề trong 60 ngày sử dụng, một trong những cái quạt đang gặp vấn đề về bạc đạn và bắt đầu chạy mà không quay và phát ra âm thanh lớn",0
202336,Chất liệu tốt nhưng tôi phát hiện 1 cái bát bị vỡ.,0
95884,"Điện thoại di động thì khá tốt nhưng có hệ thống gọi của Google và ghi âm cuộc gọi rất tệ, đừng mua nếu công việc của bạn phụ thuộc vào cuộc gọi, không thể xóa hoặc chỉnh sửa cuộc gọi.",0
68779,mua sắm đáng kinh ngạc,1
159032,siêu,1
133385,goog,1
185317,tốt,1
190580,"một sản phẩm giá trị tiền nếu bạn muốn một chiếc đồng hồ dây đeo bằng thép không gỉ, đây là lựa chọn tốt nhất cho bạn trong tầm ngân sách, cảm giác như hàng cao cấp, hãy chọn nó",1
150348,chất liệu áo kém chất lượng đừng mua,0
44388,Vải tốt.,1
53032,tốt,1
156124,giá trị cho tiền bạc,1
16608,"Sản phẩm tuyệt vời, đáng giá tiền, ưu đãi tốt, chất lượng tốt.",1
155958,tuyệt vời,1
183529,chất lượng kém đừng mua lãng phí tiền bạc,0
174088,rất tệ lãng phí tiền bạc,0
198889,sản phẩm rất tốt,1
197164,"Sản phẩm tốt, cảm ơn Flipkart.",1
55217,chất lượng vải giường khác nhau rất tệ sản phẩm,0
68207,rác thải,0
113184,chất lượng kém,0
155394,"không tốt, sợi quá ít, đệm gần như phẳng, không có độ nén, đường khâu cũng không tốt, họ mất 19 ngày để giao sản phẩm.",0
168697,chất lượng kém,0
105692,sử dụng sản phẩm,0
174609,"Nhiệt độ để ủi là tốt, nhẹ nhưng tay cầm trên bằng nhựa chất lượng kém.",0
166943,"Chất lượng máy hàn kém và máy kiểm tra không hoạt động, đừng mua.",0
12928,"Đây là một sản phẩm rất tốt từ Voltas, hiệu suất rất tốt, giá cả thấp nhất trên thị trường.",1
37555,Tôi yêu Flipkart.,1
86251,chất lượng kém,0
44327,Đẹp nhưng túi rất ngắn.,1
58888,tuyệt vời,1
32039,không nhận được kết quả nào,0
142141,"Bắt đầu, tôi cảm thấy nó hơi cong ở đầu, sau đó tôi đã quen với nó. Nó là một sản phẩm tốt cho bất kỳ ai yêu thích cầu lông.",1
32894,podartc hi tốt,1
45854,"sản phẩm đẹp, chất lượng tốt",1
118104,sản phẩm tệ,0
41174,chất lượng kém,0
97706,"Cảm ơn Flipkart, tôi hài lòng.",1
112006,tốt đẹp,1
31556,không có tác dụng,0
81528,tốt hơn,1
175090,sản phẩm rất tốt và dịch vụ giao hàng của flipkart cũng tốt,1
198931,sản phẩm rất tốt,1
75967,rất tệ,0
107610,trung bình không có nút tắt/bật wifi chất lượng trung bình không quá tốt,0
131586,sản phẩm này thật tuyệt vời,1
182162,"Kết quả tuyệt vời, nhất định phải thử.",1
37582,"Sản phẩm đẹp, nó có 3 cuốn sổ tay nữa.",1
94413,không có vấn đề gì với việc sạc nhưng chất lượng xây dựng kém và dây cáp kèm theo có chất lượng tồi tệ ngừng sạc chỉ trong vòng một tháng,0
57199,không tốt,0
176424,tuyệt vời,1
150818,chất lượng rất kém,0
45174,Tôi kỳ vọng vào một chất lượng tốt nhưng tôi không nghĩ tôi đã nhận được điều đó.,1
176713,tốt,1
36214,Cảm ơn bạn vì doanh thu bán hàng lớn trong ngày. Tôi hy vọng năm sau doanh số sẽ tiếp tục như thế này. Những đôi giày trượt patin này rất tốt. Xin hãy gửi bộ trượt patin của tôi nhanh chóng. Cảm ơn bạn. Tôi không cho điểm xuất sắc vì bốn bánh xe không tròn đúng cách.,1
115158,"TV nhiều tính năng nhất trong phân khúc, sẽ tuyệt vời hơn nếu nó có 2GB RAM hoặc nhiều hơn.",1
64549,tệ,0
74122,vô dụng nhất,0
138246,sản phẩm tốt,1
133358,tuyệt vời,1
26121,tốt cho tivi thông minh,1
79713,mùi rất dễ chịu,1
115362,"Sản phẩm TV thông minh tốt và giá trị xứng đáng, đây là ngày đầu tiên và hy vọng sản phẩm này sẽ bền bỉ.",1
166725,sản phẩm tồi tệ,0
129384,"Đừng mua, món đồ tệ nhất, quần áo không sạch sẽ, mất nhiều thời gian, sản phẩm rất tệ.",0
149608,rất tệ,0
85772,không tốt,0
21760,tốc độ thấp và cánh quạt không phải là cánh nhôm sắt,0
123194,tuyệt vời,1
18486,"lớp rất mỏng, vật liệu chất lượng thấp, nó không phải là vật liệu tốt",0
33390,"chất lượng âm thanh bằng không, bass tệ, sản phẩm tệ nhất, tôi rất thất vọng với flipkart, lãng phí tiền bạc.",0
181742,siêu se v trên cao,1
171632,sản phẩm rất tệ,0
7097,máy ảnh đẹp,1
112696,sản phẩm rất kém chất lượng,0
119119,sản phẩm tuyệt vời,1
162462,"Đừng mua sản phẩm này, rất trơn và nguy hiểm.",0
130936,một trong những món hàng tồi tệ nhất không bao giờ mua món này,0
162272,chất lượng kém,0
201278,nhận các mảnh vỡ,0
108684,đây là một bộ định tuyến ngân sách tuyệt vời nếu bạn đang suy nghĩ xem có thực sự muốn chọn cái này không thì brosisuncleaunty bộ định tuyến này sẽ không bao giờ khiến bạn thất vọng tôi có một gói 75mbps và đoán xem tôi sẽ gợi ý điều này mà không có bất kỳ nghi ngờ nào,1
21249,shot mal,0
184088,rất kém,0
179554,chất liệu kém,0
111462,chất lượng kém,0
27473,tốt,1
100409,tốt,1
179741,"Nó rất đẹp cho trẻ em, bé của tôi rất vui, đó là quà sinh nhật từ mẹ, bố không thể giải thích rằng bé đã tìm thấy nó, rồi rất vui và phấn khích.",1
135820,nghiền quá chậm với 500g gạo tự nó,0
79518,"Tóc của tôi cảm thấy rất khỏe mạnh mọi lúc sau mỗi lần sử dụng, tôi thích điều đó vì nó đa năng và tôi có thể để nó trên tóc vài giờ rồi gội sạch.",1
83728,laptop tốt nhất dưới 60k không tạo nhiệt trong quá trình sử dụng thông thường được cung cấp tiêu chuẩn quân đội nên chất lượng xây dựng rất tốt nhưng thiết kế kém và chất lượng âm thanh kém so với các mẫu khác trong dòng asus tuf vi xử lý ryzen 5 rất tuyệt và màn hình 17 inch và trọng lượng khoảng 3 kg tốt nhất là mua một chiếc ba lô dung tích lớn cho chiếc laptop này,1
99014,siêu,1
171226,chất lượng rất tốt,1
106262,"Thịt này không hoạt động, mà duy nhất ngày đầu tiên nó chỉ hoạt động nên không duy sản phẩm này, bạn bè ơi.",0
19390,Sản phẩm đẹp và rất nhỏ gọn nhưng chỉ có 18 TB.,1
72066,"Hãy tiến hành, thật tuyệt vời!",1
168987,"đã ngừng hoạt động hoàn toàn sau 3 ngày, hoàn toàn lãng phí tiền bạc",0
7555,sản phẩm tốt,1
54011,rất đẹp,1
93261,không như mong đợi,0
157282,tốt đẹp,1
193766,Nếu bạn đang tìm kiếm trải nghiệm một mình thì đây là một lựa chọn tốt.,1
103469,không có bình luận chỉ tuyệt vời,1
160411,"sản phẩm rất đẹp, trong tình trạng tốt, không có vấn đề gì với bong bóng",0
95024,sạc nhanh rất tốt,1
126528,chết chắc không có chức năng,0
134838,không xay tốt,0
11792,rác thải,0
133999,"Đừng lãng phí tiền của bạn, thương hiệu địa phương chỉ có bọt biển bên trong mỗi bộ lọc.",0
33979,Mike không nghe.,0
113047,đừng lãng phí tiền của bạn,0
153082,"chất lượng rất tốt, nhìn đẹp",1
26305,không tốt,0
131062,"Đã hơn 24 giờ nhưng vẫn chưa có đội lắp đặt nào đến, rất tệ.",0
156558,không tốt lắm,0
109200,sản phẩm tốt,1
192541,"Sản phẩm của tôi ngừng hoạt động sau 10 ngày, trải nghiệm tệ nhất với sản phẩm.",0
141891,chất lượng rất kém,0
116060,"Tivi đẹp trong tầm giá này, chất lượng màn hình xuất sắc.",1
88195,"động cơ rất mạnh mẽ, về mặt mixi thì tuyệt vời, tôi không nghĩ nó tốt cho việc xay, hãy tin tôi, hãy mua một máy ép khác cho nước ép, đó là một quy trình lớn cho nước ép, nhìn chung thì đối với những người theo phong cách cũ thì nó tốt.",0
11561,tốt,1
169221,tốt nhưng kích thước nhỏ,1
104523,Sản phẩm rất đẹp,1
95264,sản phẩm tốt,1
116887,đã làm việc được 10 phút rồi bị treo và không khởi động lại,0
189485,tệ,0
7920,"Hiệu suất không đạt yêu cầu, công suất hút khói không tốt như mô tả bởi sản phẩm.",0
72464,tốt nhất,1
100599,Chất lượng thật sự tuyệt vời.,1
90381,hiệu suất kém,0
85923,"Máy xay sinh tố hoạt động ổn và công suất 750w đủ để xay với tải tối thiểu, nhưng khi nói về các cối xay, sau 3 ngày sử dụng, 3 cái cối này hoạt động tốt ngoại trừ cối có nắp trắng. Nắp trắng của cối không vừa, nó sẽ nhảy ra khi chúng ta ấn để lắp. Chúng ta phải ấn bằng tay khi sử dụng cối này, nhưng với giá này thì hoàn toàn xứng đáng.",1
175699,sản phẩm tuyệt vời,1
116186,"Tivi tốt trong mức giá này, còn gì hơn mà ai đó có thể mong đợi khi tivi có ứng dụng android, nếu không có mạng cáp thì chúng ta có thể chạy nó trên wifi. Chất lượng hình ảnh thì hoàn hảo trên hộp set up HD, tôi chưa gặp vấn đề gì nên từ phía tôi thì đây là sản phẩm hoàn hảo.",1
132468,"không hiệu quả lắm, việc đun nóng rất chậm, mất 15-20 phút để làm nóng toàn bộ nước.",0
126985,"Nó không đáng, nó nóng lên trong 2 phút, có thể bị cháy nếu bạn sử dụng liên tục quá lâu.",0
175161,"sản phẩm tốt, ngày hết hạn hoàn hảo, làm việc tốt, cảm ơn Flipkart.",1
151370,sản phẩm rất kém và kích thước quá lớn,0
118535,"lệch lạc về chất lượng và giá cả quá khác nhau, lãng phí tiền bạc",0
134614,nó chỉ là ro uf không bao gồm uv,0
150554,sản phẩm tốt,1
96425,tốt,1
125365,mọi thứ đều hoạt động tốt ngoại trừ wifi ngừng hoạt động sau 1 tháng,0
55456,sản phẩm kém và chất lượng vải rất tệ,0
130182,Điều duy nhất thiếu là đồng hồ đếm ngược.,0
168133,lãng phí,0
117784,sản phẩm kém,0
98499,"Có một mùi hôi phát ra bên ngoài hộp trước khi mở hộp, không chắc đó là gì nhưng xin hãy khắc phục điều này cho những đơn hàng tiếp theo.",0
12940,"cứng cáp và phù hợp nhất cho dụng cụ nấu ăn của Ấn Độ, tôi mua cái này với tình hình covid hiện tại, chúng tôi thấy nó rất hữu ích. Một sao kém vì không có chỉ báo kỹ thuật số, nếu không thì nó đủ tốt để phục vụ mục đích.",1
109450,xuất sắc máy đánh bóng rất tốt sandip mandal taldangra bankura,1
5048,tốt đẹp,1
1003,"chất lượng rất kém, vật liệu nhựa rất kém, sản phẩm rất rẻ, hiển thị giá 17k rồi giảm giá và bán 10k vẫn còn đắt so với sản phẩm nhận được, chỉ lừa đảo mọi người dưới tên thương hiệu, sản phẩm hạng ba, rất thất vọng với flipkart, đã yêu cầu trả lại và hoàn tiền trong cùng ngày, yêu cầu hoàn tiền bị từ chối, bây giờ bị ép phải đổi sản phẩm, không bao giờ mua crompton và sử dụng flipkart để mua.",0
159526,"không tốt, thỉnh thoảng nó sẽ hỏng",0
21879,chất lượng kém,0
171416,tốt,1
77319,chất lượng không tốt,0
191772,Chất lượng dây lưng kém.,0
134837,"Sản phẩm tốt, chúng tôi hài lòng với điều này.",1
14418,rất tốt,1
172737,Sản phẩm xuất sắc của Vguard và cảm ơn Flipkart đã giao hàng đúng thời gian.,1
105776,"chất lượng rất kém, 2 bánh lái, pin 500 amh",0
4703,chỉ là loa bluetooth đơn thuần không có thanh nhạc đặc biệt chất lượng kém không có âm trầm,0
59123,tốt đấy,1
184706,"sản phẩm rất tốt, được khuyên dùng",1
183635,rất tốt,1
150354,không tìm thấy gì,0
11080,siêu,1
27534,rác thải,0
87537,"Đừng mua sản phẩm này, lãng phí tiền. Tôi rất thất vọng.",0
27483,chất lượng kém,0
59374,tuyệt vời,1
185996,rất đẹp,1
178432,rất tốt,1
102393,lãng phí tiền bạc và thời gian,0
21359,"sau 1 tháng sử dụng tôi thấy vòng tròn vàng bị hỏng, tôi cảm thấy thất vọng.",0
143418,Tôi yêu sản phẩm này.,1
77743,"thật tuyệt vời, đẹp mắt, rgb, các phím trong suốt nên dễ đọc",1
59892,không hoạt động,0
31240,Vật liệu của nó mỏng và hơi lỏng lẻo ở các dải.,0
1026,Tốt nhưng chất lượng bánh xe thấp.,0
66829,rất tốt,1
128461,quá nhiều tiếng ồn,0
8932,"Phí lắp đặt quá cao 700, còn lại sản phẩm rất tốt.",1
9989,"cây gậy này không phù hợp cho trận đấu toàn thời gian, chất lượng kém",0
49902,sản phẩm chất lượng kém,0
198718,tốt đẹp,1
80396,tốt,1
67317,tốt,1
167696,sản phẩm tốt nhưng dịch vụ rất kém,0
5389,sản phẩm tồi,0
4376,sau 4 tháng sử dụng sản phẩm rất tệ,0
15143,sản phẩm đẹp,1
102793,sau vài hộp mực thì không in rõ nữa,0
190584,"Tổng thể đồng hồ khá đẹp nhưng kích thước mặt số hơi nhỏ và kích thước hơi lớn, nhưng chất lượng thì rất tốt, nó chống nước đến 30 mét mà không hư hại. Vấn đề là nếu có sự cố xảy ra trong tương lai thì việc sửa chữa chỉ có thể thực hiện tại cửa hàng chính hãng của Timex, những thợ sửa đồng hồ khác không thể sửa chữa vì nó có các linh kiện điện tử rất nhỏ. Dây đeo của nó đã làm rụng tóc của tôi nhưng vẫn ổn. Dù sao thì đồng hồ này rất cool và hợp túi tiền nhất.",1
99015,"Tôi rất vui, cảm ơn bạn filpkar và giao hàng nhanh chóng.",1
158130,"sản phẩm tệ nhất mà tôi từng đặt hàng, xin đừng đặt hàng sản phẩm này",0
89084,mức độ tiếng ồn cần giảm và mini jaar nên yêu cầu 4 lưỡi thay vì 2 không trộn đúng cách,0
152922,Sản phẩm tốt và người giao hàng rất thân thiện.,1
142997,trải nghiệm tồi tệ nhất từ flipkart,0
73947,quả bóng không có đường chỉ,0
84843,siêu laptop,1
36040,"thích nó, yêu thích mãi mãi",1
124280,sản phẩm tồi tệ nhất,0
46280,tốt đẹp,1
108680,cần phải đặt lại mỗi ngày,0
57931,tuyệt vời,1
134470,sản phẩm tuyệt vời giảm TDS từ 1300 xuống 103,1
46623,Nó tốt nhưng không giống như trong hình.,1
123919,bass không tốt,0
94403,làm việc tốt,1
116415,video kết nối usb và phản chiếu màn hình tự động bị ngắt khi đang phát.,0
12466,"Máy rửa bát rất tốt, hoạt động hiệu quả, cảm ơn Flipkart.",1
146652,"Cảm ơn, rất tốt.",1
149770,không tốt,0
80002,tốt đẹp,1
69072,xe đạp tốt nhất trong tầm giá thấp,1
106782,tuyệt vời,1
95839,tồi tệ nhất,0
201452,bát quá nhỏ,0
166644,lãng phí tiền bạc,0
184348,mua sắm đầu tiên và cuối cùng của một sản phẩm nội thất từ flipkart chất lượng tồi tệ nhất mà ai cũng có thể cung cấp,0
62669,tốt,1
123293,rất kém,0
105766,sản phẩm tốt nhưng công suất của xe yếu,0
75640,thoải mái ok nhưng chất lượng không tốt nhất tệ nhất đừng mua ai cả nhé,0
125627,"Nhiều người đã đánh giá về điều khiển từ xa nhưng bỏ qua tất cả và đã mua nó. Bây giờ, sau vài tháng sử dụng, điều khiển từ xa hoàn toàn ngừng hoạt động. Trải nghiệm rất buồn với Realme Fire TV.",0
23879,tốt,1
88892,"Một sản phẩm trung bình, động cơ quá mạnh và máy nhẹ, không thể chịu được độ rung.",0
58169,Nó bị co lại sau lần giặt đầu tiên và màu sắc đã phai sau lần giặt đầu tiên. Đừng mua.,0
108557,"không hoạt động đúng cách, đôi khi bị tắt và vùng phủ sóng không hơn 2 ft.",0
187536,sản phẩm không tốt,0
20461,không chạy,0
170884,tốt nhưng viru không còn nữa,0
51922,rất tệ,0
34068,"Không tốt, sản phẩm tồi, đừng mua.",1
127154,"ồn ào và nóng nhanh, lực hút không đạt yêu cầu",0
11879,Nó không làm sạch dụng cụ một cách tốt và tốn quá nhiều thời gian.,0
46557,chính xác như mô tả trên flipkart không hơn không kém nhưng tốt cho thanh thiếu niên,0
46450,chất lượng không tốt,0
75607,"Nó thật tệ, dép sandal bị hỏng trong 3 ngày, tiền của tôi đã bị lãng phí.",0
157414,không đạt được mong đợi,0
153550,siêu,1
75382,"Bị nứt từ dưới trong vòng hai tháng, mẫu thì tốt nhưng sản phẩm thì rất tệ.",0
26244,sản phẩm này chất lượng rất kém,0
88332,tốt,1
9628,"Kỹ sư lắp đặt rất tốt, cảm ơn Mohammed Roushan.",1
121389,máy tính bảng iPad tốt nhất cho game,1
132221,"sản phẩm xuất sắc, tôi yêu thích nó",1
100117,Thời gian hành trình sản phẩm hữu ích rất tốt.,1
137506,sản phẩm rất tốt phải mua,1
54916,áo sơ mi tệ,0
187311,đáng giá cho giá tiền,1
139650,sản phẩm thảm hại ngừng hoạt động sau vài phút cảm thấy bị lừa đảo,0
85459,không tốt,0
183746,"không có hạt nào nảy mầm, đăng sau 20 ngày",0
152582,"Sản phẩm đáng yêu này với mức giá này, hãy mua nó.",1
197511,Sản phẩm tốt nhưng hộp thì không tốt.,1
127951,"không có hướng dẫn lắp ráp sản phẩm, hoàn toàn lãng phí tiền bạc",0
164708,sản phẩm tốt,1
203154,Cảm ơn bạn đã phản hồi.,1
75987,"rất tốt, giao hàng nhanh chóng",1
159900,"đừng mua nó, sản phẩm tồi tệ nhất trên fc",1
92381,sản phẩm trung bình không tốt như chúng tôi mong đợi,0
164330,"sản phẩm đẹp, tôi thích nó",1
100322,pin dự phòng lâu dài,1
26811,giày tệ nhất đừng mua nó làm tôi khó chịu khi mang nó,0
116421,Mua sắm tốt trong khoảng 25000 nhưng điểm trừ lớn là không có netflix và prime videos.,1
2110,"Âm thanh tuyệt vời và bass siêu, chất lượng cuộc gọi tốt nhất trong mức giá này, đóng gói đẹp, cảm ơn Flipkart.",1
184853,Cảm ơn Flipkart.,1
114912,"Tổng thể sản phẩm tốt nhưng kết nối mạng rất kém, như tivi LED đơn giản, không thể sử dụng như tivi thông minh. Cần cải tiến. Mạng sẽ kết nối nhưng internet không hoạt động trên tivi.",0
69710,giá trị đồng tiền,1
161238,không tốt,0
86702,"Phản hồi sau 8 tháng sử dụng, chất lượng rất tệ, cực kỳ tồi tệ vì nó quá ồn, tạo ra quá nhiều tiếng ồn, không xay đúng cách, phần vỏ bên ngoài phát triển một vết nứt tự phát và tất cả chất lỏng bên trong rơi ra từ bên và dưới.",0
193162,sản phẩm tuyệt vời,1
56102,"Nó tốt hơn không có gì để có thể đổ lỗi, mọi thứ rất đẹp.",1
33447,"Loa siêu trầm Sony này có chất lượng âm thanh thật sự tốt với sản phẩm được sản xuất tại Ấn Độ. Tôi đã lắp nó vào cửa sau của xe Santro Magna của tôi, giá cả cũng hợp lý.",1
75754,giường,0
134343,Tổng thể là một sự mua sắm tốt.,1
187085,Bao bì rất kém.,0
105245,"Điều hòa này rất tệ, bị đóng tuyết trong ngăn đông. Bộ điều chỉnh nhiệt đã được thay hai lần nhưng vấn đề vẫn còn tồn tại, lãng phí tiền bạc.",0
7386,"Tập trung vào cái này, camera không tốt.",0
189080,không có bình luận chỉ đơn giản là tuyệt vời,1
178508,món mua sắm gây ấn tượng mạnh,1
101206,tốt,1
175895,bajaj dx 2 lw bàn ủi khô,0
2682,"Tai nghe này thực sự là một món hời đáng kinh ngạc, chất lượng âm thanh tuyệt vời và tất cả các tính năng đều xuất sắc. Tôi phải nói rằng thời gian sử dụng pin của nó rất ấn tượng. Công việc tuyệt vời của Boat!",1
148441,quá gọn gàng,0
176110,rất tệ,0
76612,rất khó chịu không thoải mái,0
180010,"sản phẩm rất tốt, chất lượng lông tốt",1
8474,"Hiệu suất tốt, thiết kế mượt mà. Nhược điểm duy nhất là nó bắt đầu ở tốc độ tối đa, sẽ tốt hơn nếu nó có thể điều chỉnh để bắt đầu ở chế độ tốc độ 1.",1
103070,Giao hàng nhanh chóng và tôi vô cùng hài lòng khi mua sắm trực tuyến với Flipkart. Hãy tiếp tục dịch vụ xuất sắc và giữ tín dụng của bạn cao. Chúc đội ngũ mọi điều tốt đẹp nhất!,1
45997,một sản phẩm tốt,1
92866,không tệ,1
136151,"đây là máy xay ướt thứ hai của chúng tôi, chúng tôi đã sử dụng mẫu này trong 10 năm, hiệu suất cực kỳ tốt, giá trị cao cho tiền bạc.",1
198247,chất lượng rất tốt,1
72504,"Sản phẩm rất đẹp, chất lượng tổng thể tốt, bạn có thể mặc khi làm việc. Thoải mái trong 45 giờ, sau đó bạn nên tháo ra và đeo lại sau một giờ. Sản phẩm tốt, nên mua.",1
195923,sản phẩm tốt nhưng chân của nó gây khó chịu,0
126371,"sản phẩm tồi tệ, dịch vụ khách hàng cũng kém",0
177504,không đáng giá tiền,0
101063,"sao lưu năng lượng rất kém, lãng phí tiền chỉ, cáp sạc cũng không hoạt động trong vòng một tháng.",0
13330,"Sử dụng nó cho tivi LCD Hisense 55 inch trong suốt một tháng qua, cho đến nay không có vấn đề gì, hy vọng nó sẽ tồn tại mãi mãi.",1
185618,sản phẩm vô dụng,0
93874,sạc rất tốt,1
187725,màu sắc tệ,0
111849,siêu,1
162877,tốt,1
21212,"Sản phẩm rất tốt, tôi đã sử dụng được ba tháng.",1
25386,"Khi quạt trần quay, nó không nghe thấy bất kỳ tín hiệu giọng nói nào kém.",0
75921,sản phẩm tồi tệ nhất,0
107459,không hài lòng tôi sử dụng gói 250 mbps nhưng tôi chỉ nhận được tối đa 110 điều này router không thể đạt được kết nối internet tốc độ cao chút nào,0
135821,"Nghiền không tốt, vẫn còn dấu vết của ricedal chưa được nghiền ngay cả sau 40 phút nghiền.",0
126255,chất lượng kém và sản phẩm kém,0
91569,sản phẩm tốt,1
81420,Giao hàng nhanh chóng từ Sanyasi Ayurveda trên Flipkart.,1
201962,Kích thước quá nhỏ.,0
193741,tuyệt vời,1
16881,rất tốt,1
62694,tốt đẹp,1
117887,sản phẩm tệ nhất,0
72769,"bột cacao rất chất lượng, tôi đã làm bánh với nó và kết quả rất tốt",1
202839,"Nó thật tốt và hoàn hảo, thật sự là cái tốt nhất.",1
11527,xóa hình ảnh,0
50234,Quần cargo rất đẹp nhưng kích thước không hoàn hảo.,0
186737,chất lượng không tốt,0
195286,chất lượng tốt,1
126191,tốt,1
31006,"Đừng mua, chất lượng không tốt.",0
7654,sản phẩm đẹp,1
134245,"sản phẩm tuyệt vời, lắp đặt xuất sắc",1
95764,chất lượng ghi âm cuộc gọi kém không có sẵn,0
110149,"Nó ổn, dễ sử dụng.",1
67773,Một cái thì chất lượng tốt nhưng cái kia thì chất lượng rất kém.,0
141815,chất lượng rất kém,0
132780,"Sản phẩm tốt nhưng trải nghiệm lắp đặt rất tồi tệ vì chuyên gia lắp đặt không có cách nói chuyện với ai, tính cách của chuyên gia hoàn toàn tồi tệ. Ông ấy lắp đặt máy lọc mà không quan tâm đến bất kỳ bộ phận nào. Vậy nên Flipkart trước tiên hãy đào tạo cho chuyên gia lắp đặt của bạn rồi mới bán sản phẩm. Tổng thể là trải nghiệm tồi tệ.",0
149366,"Đây thực sự rất tuyệt vời. Tôi chỉ thích sản phẩm này. Mọi người nếu cần thì đừng nghĩ ngợi gì, hãy cứ tiến lên.",1
127748,rất tiện lợi và chiều dài dây đủ dài,0
92548,sản phẩm trung bình và chất lượng kém,0
150076,"sản phẩm rất tệ, không khuyên mua nó, rách ngay lần sử dụng đầu tiên và thậm chí không nhận được hàng thay thế từ flipkart",0
159945,tốt,1
22155,tốc độ kém,0
165403,không chất lượng tốt hoặc không hoạt động đúng cách,0
68290,"Chất lượng hoàn thiện tổng thể tốt, tôi đã sử dụng sản phẩm này trong 6 tháng qua và không gặp vấn đề gì.",1
2516,"Tôi phải giới thiệu connect8vitt, giá cả cũng ổn, luôn thay đổi. Đây là tai nghe tốt nhất tôi đã nhận được, giao hàng trong cùng ngày. Tôi đã sử dụng trong 7 đến 8 ngày mà không cần sạc. Tai nghe bluetooth hoạt động rất tốt, sản phẩm rất đẹp.",1
43595,"sản phẩm tốt, đáng giá tiền",1
19012,không hoạt động trên laptop của tôi,0
73086,sản phẩm tốt,1
49389,"Nó thực sự vừa vặn và chất liệu tốt, tôi hài lòng với sản phẩm.",1
164805,sản phẩm tuyệt vời,1
104961,"sản phẩm rất tốt, hãy chọn nó",1
38726,màu sắc đẹp,1
117217,Tôi đã kết nối nó với Samsung F41 nhưng khi đồng hồ thông minh này được kết nối với điện thoại thì cuộc gọi điện thoại tự động ngắt ngay sau khi nhận cuộc gọi.,0
121904,"hầu hết các ứng dụng không chuyển sang chế độ ngang trên chiếc máy tính bảng này nên hoàn toàn vô dụng không thể sử dụng bàn phím do realme cung cấp vì các ứng dụng không thay đổi giao diện thật ngu ngốc, hãy tránh xa chiếc máy tính bảng này.",0
49253,sản phẩm này kém chất lượng,0
10606,chất lượng không tốt,0
91157,sạc tốt nó là hàng chính hãng,1
