,data,label
187340,Sản phẩm tốt nhưng bao bì rất kém.,0
10273,nó đẹp nhưng nhanh hỏng,0
83858,"Nếu bạn sắp mua một chiếc laptop giá 85k, hãy đi mua nó. Không ai có thể đánh bại nó về thiết kế, hiệu suất pin, loa. 1. Tôi chưa bao giờ nghe thấy tiếng phát loa to như vậy trên bất kỳ chiếc laptop nào. 2. Thiết kế rất tuyệt vời. 3. Hiệu suất đỉnh cao, tôi là một lập trình viên phần mềm, tôi sử dụng vscode, postman, mongodb compass, chrome, git và chúng hoạt động như một giấc mơ. 4. Bạn sẽ không bao giờ gặp phải tình trạng lag. 5. Tôi đã mở 30 tab chrome với postman, vscode, mongodb compass với máy chủ node và không gặp vấn đề gì. 6. Màn hình 2k thật tuyệt vời.",1
192916,"Chỉ có sáu ngày là không đủ để mô tả bất kỳ mwo nào, nhưng nếub là ifb và kính chào công ty đã bán nó và cuối cùng là flipkart với hệ thống giao hàng đẹp và đáng tin cậy cùng với đường dây hỗ trợ có trách nhiệm. Mua sắm trực tuyến tuyệt vời, hãy như flipkart. Cảm ơn đội ngũ flipkart. Arun Kumar Ray, Kolkata.",1
168976,"Đèn rất mờ, không đạt yêu cầu.",0
107012,không tốt,0
178938,Tôi không hài lòng.,0
33864,sản phẩm tốt,1
190356,rất đẹp,1
31913,sản phẩm hoàn hảo,1
129260,"Tôi có một thắc mắc về sản phẩm, nơi nào có bộ gia nhiệt tích hợp trong máy và cách sử dụng nó.",0
201960,"sản phẩm không như tôi mong đợi, kích thước hơi nhỏ hơn, cũng có nhiều bát hơn trong bộ.",0
181162,rất tốt,1
124703,tốt,1
10281,quả bóng kém chất lượng,0
73420,"Ngay lập tức bị xước và lõm ngay cả khi sử dụng nhẹ, và bây giờ nó trông rất tệ. Tôi đã bị cuốn hút bởi thương hiệu Cosco nhưng nó vô dụng.",0
1913,"Phản hồi sau một tuần sử dụng máy làm mát

Điểm tích cực:
- Hiệu quả làm mát tốt
- Bình chứa nước lớn có thể chạy từ 15 đến 18 giờ mà không có sự căng thẳng
- Không có vấn đề nóng lên

Cần cải thiện:
1. Dây nguồn quá ngắn, khó kết nối
2. Bánh xe không mạnh so với khả năng chứa 75 lít
3. Vệ sinh khá khó khăn, có cửa thoát nước được đặt ở phía dưới.",0
16152,chất lượng tệ nhất và không hoạt động,0
166216,tuyệt vời,1
31534,sản phẩm rất tệ không mua sản phẩm này,0
86200,"Làm việc không tốt, âm thanh làm việc không hay.",0
67910,tốt,1
28754,tốt,1
56602,sản phẩm tệ nhất,0
39853,sản phẩm rất tệ,0
6997,xuất sắc,1
87410,rất tệ,0
183430,sản phẩm rất rất tệ đừng lãng phí tiền vào sản phẩm không có giá trị này,0
200341,"rất đẹp và nhìn rất xinh, tôi rất hài lòng với bộ đồ ăn này, phải mua sản phẩm này.",1
59628,Nhìn đẹp nhưng sản phẩm tồi.,0
56869,chất lượng rất kém,0
87082,sản phẩm tuyệt vời giá thấp cảm ơn flipkart,1
42845,kém,0
171012,"Chân thành mà nói, sản phẩm tốt, nhất định phải mua.",1
32431,rất tệ,0
77316,"thật tuyệt vời, vừa vặn quá tốt",1
80587,sản phẩm đẹp và độc đáo,1
170821,sản phẩm đẹp,1
109310,"Tôi đang có tốc độ tốt từ router này nhưng router không ổn định, tôi phải khởi động lại nó thường xuyên, nếu không nó sẽ rơi vào trạng thái không có internet.",0
35012,"lãng phí tiền bạc, mùi hôi rất tệ, đừng mua",0
183628,sản phẩm tốt,1
93957,tốt,1
197312,Chất lượng tuyệt vời.,1
37032,akram yêu mona,1
182069,"Xin đừng mua sản phẩm này, Milton rất tệ.",0
116835,sản phẩm tốt,1
181012,"rất đẹp, hãy xem sau khi sử dụng",1
10756,chất lượng rất kém,0
45779,vật liệu tốt,1
176088,không có tác dụng,0
124941,"mua cách đây 3 tháng và bây giờ sản phẩm này không hoạt động, tôi không biết làm gì tiếp theo",0
81355,Sản phẩm tốt và nó hoạt động trong 15 ngày nên hãy mua sản phẩm này ngay bây giờ nếu bạn muốn tăng cân.,1
74450,tệ nhất về chất lượng sản phẩm,0
69038,nays tốt saykal,1
33294,tiêu tiền lãng phí,0
31886,"sản phẩm bị lỗi, chất lỏng để thử nghiệm không có sẵn nên không thể thử nghiệm, không thể hoàn thành bài kiểm tra, bộ thử nghiệm mua qua phương thức khác đã hoàn chỉnh và trong tình trạng tốt.",0
162609,điểm doormat tốt,1
181513,tốt nhất,1
196129,"Chất lượng xây dựng tốt, vẻ ngoài tuyệt vời, sản phẩm tổng thể ở New York, tôi yêu thích nó.",1
66868,osm,1
7978,"Âm thanh thật sự hay, có vẻ hơi lớn hơn một chút, nhưng tôi cảm thấy như vậy. Ống khói thì đẹp.",1
138039,wundar fullhelp full,1
181254,"sản phẩm rất xuất sắc, không có số mẫu và dữ liệu tối thiểu in trên chai sẽ làm tăng giá trị của nó.",1
81995,sản phẩm tốt,1
35063,"Đáng đồng tiền, bao bì tuyệt vời và hương thơm.",1
99000,cả hai bộ tản nhiệt phía trên đều không hoạt động,0
85455,giá trị cho tiền và sản phẩm rất đẹp,1
59015,tốt,1
203585,"Đó là lời khuyên chân thành, đừng mua những cái đĩa này, nó phanh tự động với nhiệt độ rất thấp, chúng ta cũng không thể ăn thức ăn nóng trong cái đĩa này, đừng lãng phí tiền của bạn bằng cách mua những loại sản phẩm như vậy. Không thể chấp nhận từ Cello, những người lừa gạt. Sản phẩm rất tệ, nếu Flipkart trưng bày những sản phẩm như vậy, họ sẽ mất niềm tin của mọi người.",0
123760,1chất lượng âm thanh 52bass53kết nối bluetooth tốt4kết nối radio fm không hoạt động đúng cáchkhông có màn hình hiển thị kỹ thuật số nhược điểm,0
32147,sản phẩm lỗi không có chất lỏng trong ống nghiệm,0
159476,tuyệt vời,1
106889,nhựa kém và rẻ tiền quá nhỏ và điều khiển từ xa không nhạy.,0
5468,Âm thanh rất tệ.,0
62868,tốt,1
50812,"Đừng lãng phí tiền của bạn, hai lần nếp nhăn xuất hiện và trông thật kỳ lạ, chất lượng rất kém.",0
107459,không hài lòng tôi sử dụng gói 250 mbps nhưng tôi chỉ nhận được tối đa 110 điều này router không thể đạt được kết nối internet tốc độ cao chút nào,0
53226,tốt,1
130788,"Họ không cung cấp dịch vụ lắp đặt, trải nghiệm tồi tệ nhất, dịch vụ khách hàng Flipkart nói nói chuyện với dịch vụ khách hàng Bajaj và Bajaj thì nói nói chuyện với dịch vụ khách hàng Flipkart, nó là một vòng lặp vô tận.",0
9441,"Cài đặt rất thân thiện, người lắp đặt đã giải thích mọi khía cạnh của ống khói, doanh nghiệp Aman CHD tuyệt vời.",1
88528,Nó rất tốt.,1
45333,Tốt đấy.,1
10558,Nó tốt.,1
51629,"chất lượng trung bình đừng mong đợi điều cao cấp, nó xứng đáng với mức giá khoảng 400, vừa vặn thoải mái và dễ chịu",1
122932,không tốt,0
136948,"Xin đừng mua bất kỳ sản phẩm nào của Blue Star, chất lượng rất kém, không sử dụng được. Tôi đã mua một máy lọc không khí cách đây 10 ngày và nó không hoạt động. Tôi đã khiếu nại nhiều lần nhưng không ai quan tâm. Vì vậy, xin đừng mua bất kỳ thiết bị điện tử nào của Blue Star.",0
29453,tốt,1
13537,"hoạt động hoàn hảo, là một lựa chọn tốt cho những bộ ổn định vguard đắt tiền, cấu trúc tốt, nhìn đẹp, chỉ có thời gian mới cho biết về chất lượng",1
114610,"TV đẹp nhưng không như mong đợi, nhưng vẫn đủ cho một gia đình 3 người, giá trị tiền bạc cũng tạm được.",1
40936,"Các nút tai mềm hơn so với những cái tôi đã có trước đây và ít đau hơn, tôi có thể chèn chúng sâu hơn và có độ cách âm tốt hơn. Giờ đây, tôi sử dụng chúng trong nhà vì chúng có thể làm ngợp những giọng nói của con người, nghe như những tiếng rì rào. Tôi ban đầu bị thất vọng với bao bì bằng túi nhựa mỏng manh, tuy nhiên mỗi cặp nút tai đều có một hộp nhựa cứng riêng, có thể mở ra một cách dễ dàng chỉ với một cái vặn tay, điều này không dễ nhận thấy ban đầu.",0
125320,tốt,1
10318,sản phẩm rất tồi tệ,0
31123,chất lượng tệ nhất đừng mua nó chất lượng rất rẻ tiền,0
50464,rất tốt,1
52759,"sản phẩm chất lượng hoàn hảo, phong cách",1
204569,sản phẩm tốt,1
190708,"rất tốt, nó vừa vặn với tay của tôi",1
51930,chất lượng rất kém,0
4312,pin dự phòng wow tuyệt vời xuất sắc,1
54144,tốt,1
103340,không chân thật,0
53650,sản phẩm rất tốt,1
136633,tất cả đều hoàn hảo,1
195140,"Thiết kế tốt, ốc vít không nhìn thấy bên ngoài, không sử dụng miếng dán như các thương hiệu khác mà sử dụng giá đỡ bằng nhựa để giữ cửa, nhưng cái đó đã bị hỏng và cửa bị rơi ra.",0
6282,"máy ảnh tuyệt vời, máy ảnh đầu tiên của tôi",1
130309,không có hẹn giờ bạn không biết khi nào nó sẽ hoàn thành giặt quần áo,0
62123,"Chất lượng rất rất kém, đừng lãng phí tiền cho sản phẩm này.",0
131223,thời gian làm nóng quá lâu,0
115336,tv tốt cảm giác như đã mua một chiếc tv thương hiệu nhưng thiếu 4k trong phân khúc giá này so với vu.,1
58189,rất kém,0
104355,"Tôi nghĩ mô hình này là tủ đông có thể chuyển đổi nhưng sau khi lắp đặt, tôi mới biết nó không phải. Lỗi của tôi là đã chọn sản phẩm sai.",0
58199,tốt,1
80715,sản phẩm kém,0
150525,vật liệu rất kém,0
203126,đóng gói kém,0
133993,Lớp 3,0
97593,sản phẩm tốt,1
99228,Masha Allah sản phẩm tuyệt vời,1
125591,"remote luôn bị ngắt kết nối, phải tháo pin và giữ nút nguồn trong 10 giây thì mới hoạt động. Hầu hết các trường hợp phải làm như vậy mỗi lần tôi bật tivi. Giao diện cũng bị lag so với tivi mi 55 inch của tôi. Cũng trong 2 ngày đầu, tất cả các ứng dụng OTT không hoạt động, sau đó tôi phát hiện ra rằng do soundbar boat aavante không được hệ điều hành nhận diện đúng cách, vì vậy tôi phải tắt âm thanh vòm trong cài đặt thì tất cả các ứng dụng OTT của tôi mới hoạt động.",0
29244,rất tệ,0
194790,Sản phẩm chất lượng tốt với ngân sách thấp.,0
83608,pin dự phòng quá tệ,0
22552,"sản phẩm hữu ích tuyệt vời với giá cả phải chăng, phải mua thiết bị cho bếp",1
127524,rất nóng sau vài giây sử dụng,0
18782,sản phẩm rất đẹp,1
129971,"trải nghiệm tồi tệ nhất. Tôi đã mua máy này vào tháng 5 năm 22 và nó đã gặp vấn đề ngay từ ngày đầu tiên, nhưng khi demo, người đàn ông đến và nói rằng nó hoạt động bình thường như vậy. Nhưng bây giờ máy phát ra âm thanh, rung lắc rất nhiều và quay không hoạt động cùng với nhiều vấn đề khác. Tôi đã sử dụng nhiều thương hiệu máy giặt như Samsung, IFB, Whirlpool và LG nhưng đây là máy giặt tồi tệ nhất. Tôi đã gọi đến dịch vụ chăm sóc khách hàng trong suốt một tháng qua và họ cũng không thể tìm ra lỗi trong máy, kỹ thuật tồi tệ nhất.",0
87270,sản phẩm tốt nhất với giá tốt nhất,1
128732,vỏ nhựa trông rẻ tiền,0
39894,không tốt,0
142591,sản phẩm rất tốt cảm ơn flipkart,1
145,xuất sắc,1
29106,tốt đẹp,1
184505,gỗ kém,0
33739,"Sản phẩm tốt, giá trị đồng tiền. Các bạn hãy mua loa 4 inch này và cảm nhận âm nhạc, chất lượng cũng tốt. Hãy mua và tận hưởng nhé!",1
78601,sản phẩm rất tồi tệ,0
115524,"thật tuyệt vời! hãy bỏ qua tất cả những suy nghĩ tiêu cực, nó được tạo ra cho sự tuyệt vời.",0
199131,tốt,1
204658,siêu,1
30940,sản phẩm rất rất tốt,1
126132,không hoạt động,0
63315,"Tôi thích nó, thật bất ngờ.",1
85984,"Đây là một sản phẩm tuyệt vời, công suất lớn, thực sự đẹp và rất hữu ích. Hãy mua nó, chúng tôi đã sử dụng được một năm kể từ khi mua và rất hài lòng với sự lựa chọn của mình.",1
196882,nhỏ kích thước,0
159423,sản phẩm NYC,1
109277,"Flipkart vừa lấy cắp của tôi, họ chưa bao giờ thay thế bộ định tuyến. Các bạn chỉ là kẻ trộm.",0
57434,"không phải là sản phẩm tốt, vải thì trong suốt.",0
118888,"Có vấn đề kết nối với HDMI khi kết nối với TV thông minh, âm thanh không phát ra, chỉ có Bluetooth hoạt động, trong 3 tháng không có âm thanh hoàn toàn.",0
120929,lag nặng và tắt trực tiếp rất thất vọng với thiết bị này không tắt cũng như bàn chạm không hoạt động ngay cả nút home cũng ngừng hoạt động,0
21680,tốt,1
95180,rất hữu ích,1
25126,hiệu suất tuyệt vời,1
13269,sản phẩm bị hỏng nước rò rỉ bên dưới đừng mua sản phẩm này,0
32261,sản phẩm tồi không phù hợp với ô tô chất lượng âm thanh rất kém lãng phí tiền bạc,0
77893,"Trải nghiệm tốt, chất lượng sản phẩm cũng tốt, cảm ơn Flipkart.",1
37318,"Wow, thật tuyệt vời, chỉ đơn giản là tuyệt vời.",1
27770,0 thoải mái 0 cho chất lượng chân bạn sẽ bị đau sau khi sử dụng đôi giày này.,0
142622,"chất lượng tồi tệ nhất sau 15 ngày, thanh bị cong",0
20104,"ổ cứng đáng thương không được nhận diện trên laptop, cần rất nhiều bước khắc phục.",0
19005,rất tệ,0
75886,Không tốt,0
164886,tốt,1
146907,cuốn sách rất hay nhưng có một số cuộc thảo luận quan trọng bị thiếu,0
156316,Tôi yêu nó.,1
88110,"Thiết kế đẹp nhưng hiệu suất của máy trộn không tốt, ngay cả việc xay cũng không tốt, không đạt yêu cầu.",0
125651,Miracast không hoạt động.,0
186504,sản phẩm rất rất rất tệ đừng mua,0
56473,chất lượng không tốt,0
203837,chất lượng sản phẩm rất khó khăn,0
21956,với mức giá này thì tốt nhấtkhông có phàn nàn,0
145862,Màu sắc rất đẹp nhưng rất dày.,1
141127,tốt,1
117474,sản phẩm tệ,0
139678,không hài lòng với sản phẩm,0
164341,"Nó không phải là gỗ mà là ván ép, cũng được.",1
109671,"rất thất vọng, máy rất chậm khi may, chất lượng rất kém",0
55921,chất lượng kém,0
359,"Điều đầu tiên là quạt rất im lặng ở tốc độ thấp nhất, tiếng ồn tối thiểu. Thứ hai, tất cả những điều khác tương đương với quạt có giá 1.015.000.",0
51390,Nó tốt.,1
145866,tuyệt vời,1
88062,"sản phẩm xuất sắc, nó là một sản phẩm rất tốt, chúng tôi thích và rất vui.",1
40252,"sản phẩm không tươi, gần hai năm trước ngày sản xuất, khá bẩn",0
165406,không hoạt động hãy thử sản phẩm khác,0
97482,rất tệ,0
53935,tốt,1
80805,Nó đẹp.,1
30442,tuyệt vời,1
75894,sản phẩm tồi tệ đừng mua,0
157242,chất lượng giường,0
113294,tốt,1
55559,chất lượng giường l sản phẩm,0
127,mát mẻ tuyệt vời cho phòng hội nghị,1
114911,"Sản phẩm tuyệt vời, chất lượng hình ảnh xuất sắc, tôi rất thích nó. Tôi sẽ giới thiệu sản phẩm này cho nhiều người. Hãy nhắm mắt và mua sản phẩm này, đó là tất cả những gì tôi có thể gợi ý.",1
61330,nó có chất lượng tốt,1
187538,vải không tốt,0
123172,rất đẹp,1
9945,"sản phẩm chất lượng thấp, nó đã bị nứt ngay trong ngày đầu tiên, sơn dầu được gắn lên gỗ, không phải sản xuất nguyên gốc, cái gậy rất mỏng gần tay cầm, khiến nó dễ bị gãy tay cầm, xin đừng mua.",0
49596,rất tệ,0
96365,Nó chỉ đơn giản là Osami yêu thích chất lượng camera đẹp và hiệu suất.,1
88884,"sau khi sử dụng lần thứ 3, công tắc lớn phía trước đã ngừng hoạt động, bây giờ tôi không thể điều chỉnh nó lên hoặc xuống, thậm chí tôi không thể tắt nó đi.",0
116058,sản phẩm tốt,1
204754,"sản phẩm rẻ tiền, không an toàn cho lò vi sóng",0
114005,Tivi tốt với chất lượng hình ảnh xuất sắc và trải nghiệm âm thanh.,1
4040," pin dự phòng rất tuyệt vời khi nó kéo dài cho tôi cả tuần. Tôi là một người dùng bình thường và tôi chủ yếu sử dụng nó cho âm thanh Teams. Thời gian sạc mất khoảng 3-4 giờ. Âm thanh đủ to cho một căn phòng nhỏ. Nếu bạn có tiền, hãy chọn loa stereo 2 chiếc. Nhưng tôi gặp một số vấn đề về kết nối. Nếu bạn là người dùng bình thường cần loa vì vấn đề loa của laptop hoặc di động, đây là giá trị tuyệt vời cho số tiền phải bỏ ra, hãy chọn nó.",1
57898,sản phẩm tốt nhất,1
179485,rất tốt,1
40345,Nó có tất cả mọi thứ nhưng không có màu nước.,0
4574,"Sản phẩm tuyệt vời nhất, chất lượng xây dựng, kiểu dáng thật tuyệt vời và hiệu suất âm thanh thật tuyệt đỉnh, bass cũng rất hay, thời gian sử dụng pin cũng tốt, dễ sử dụng, khả năng kết nối cũng rất tuyệt, thực sự là giá trị đồng tiền, cá nhân tôi khuyên dùng sản phẩm này, tôi yêu sản phẩm này.",1
128421,sản phẩm chất thải,0
183503,cho rất nhỏ,0
78616,"Laptop đẹp với RTX 3050, đừng nghĩ về 40 TGP, bạn sẽ có được FPS tuyệt vời khi chơi game, nhiệt độ là một vấn đề thường có ở phía trên của phím.",1
45254,rất đẹp,1
176910,trả lại không đạt chất lượng,0
143175,"Nó không được căn chỉnh đúng cách, tôi đã thử tất cả các cách để khắc phục, ngay cả chất lượng của các móc cũng kém, nếu bạn cố gắng một chút để cắm chúng thì nó sẽ bị gãy.",0
25758,không kết nối được với nhiều mạng wifi,0
105715,Thời gian sử dụng pin quá kém.,0
136903,rất tuyệt vời,1
47224,tốt,1
124669,sản phẩm tốt âm thanh đẹp thích nó,1
88308,"tệ nhất, khi bạn bật máy xay sẽ ném bạn lên không trung, nó sẽ cho bạn rất nhiều cú sốc",0
20478,tốt,1
178965,nhỏ nhưng ổn cho trẻ 3 tuổi,0
114275,nó là một sản phẩm tốt với giá cả tốt nhất,1
196464,vấn đề kết nối camera,0
61576,chất lượng tốt,1
166030,supar,1
62149,không tốt,0
83045,tuyệt vời,1
113079,tốt,1
2223,"Để tôi giải thích cho bạn chi tiết từ đầu đến cuối về chất lượng xây dựng, không có nghi ngờ gì về giá mà tôi đã mua, thật tuyệt vời. Chất lượng âm thanh có 2 loại âm thanh, nếu bạn kết nối nó với điện thoại của bạn, thì bạn sẽ nhận được âm thanh rất tốt với bass tuyệt vời và bạn chắc chắn sẽ thích nó. Nhưng khi bạn kết nối nó với máy tính của bạn qua cáp hoặc bluetooth, bạn sẽ hơi thất vọng vì chất lượng âm thanh trở nên yếu hơn. Nhưng tổng thể, bạn sẽ tận hưởng nó. Pin 10 giờ, hoàn toàn tuyệt vời và đủ cho bạn.",1
123679,"bass thấp, mọi thứ đều ổn",0
116902,thật sự là oshm,1
137298,Chất lượng thân xe quá kém.,0
70329,"Ngoại trừ phanh, tất cả đều ổn, đặc biệt là phanh trước quá tệ. Tôi đã mua với giá 5k, đáng giá nhưng chất lượng thì hơi thất vọng và có tiếng kêu khi đạp xe.",0
143666,sản phẩm tốt rất đẹp cảm ơn flipkart,1
122187,"không có kết nối otg, không có jack cắm tai nghe, mọi khía cạnh khác trong mức giá 18k đều ổn nhưng nếu chúng ta chi 18k thì chúng ta mong đợi có jack cắm tai nghe và vài năm cập nhật android.",0
16868,thân ấm rất mỏng và dây điện rất ngắn,0
118315,không hài lòng với sản phẩm,0
16413,"sản phẩm này tệ vì dây cắm bị hỏng, nấu 2 lần thôi mà dây đã chảy ra.",0
28741,sản phẩm tốt,1
115704,"1. Trọng lượng nhẹ hơn, dễ cầm nắm.  
2. Chất lượng hiển thị tốt.  
3. Chất lượng âm thanh rất kém.  
4. Vấn đề casting, MI cần cải thiện khả năng kết nối.  ",0
94558,tốt,1
142813,Nó rất nhỏ và vật liệu chất lượng kém được sử dụng.,0
67868,"Kích thước không đúng, quần áo cũng không tốt, đánh giá.",0
160082,"không như mong đợi, chất lượng kém và màu sắc không hài lòng",0
33730,tốt,1
126197,"hộp thiết lập rất đẹp, tất cả kênh miễn phí",1
145175,chăn đẹp,1
148094,xuất sắc,1
160084,mặt hàng kém,0
61867,không hài lòng lãng phí tiền bạc,0
159439,rất tốt,1
114953,"Sự rõ nét của TV thì quá tốt và hiệu suất cũng tốt nhưng kết nối và các ứng dụng không tương thích với TV, thường thì nếu đã cài đặt thì không hiển thị bên ngoài nhưng ứng dụng lại hiển thị trong trình quản lý ứng dụng phiên bản android kém không biết tại sao họ không cung cấp ứng dụng cho việc phản chiếu màn hình đã có một ứng dụng riêng cho việc phản chiếu màn hình trên TV 32 inch và tất cả các ứng dụng có thể dễ dàng sử dụng trên 32 inch nhưng cái này thì hoàn toàn khác ngoài điều này tất cả đều có chất lượng tốt.",1
48220,chất lượng kém,0
201191,sản phẩm rất tốt nhưng kích thước thì nhỏ,1
131933,giá trị cho tiền bạc,1
54977,kích thước sản phẩm trung bình nếu không hoàn hảo,0
106271,sạc không thoải mái,0
103498,"Đừng lấy sản phẩm này, rất tệ, tôi không đề xuất sản phẩm này ngay cả khi không có sản phẩm thay thế.",0
136632,"sản phẩm chất lượng rất kém, miếng đệm nhựa giữ đá mài đã gãy ngay lần sử dụng đầu tiên, tôi chưa thể sử dụng sản phẩm kể từ đó.",0
186525,chất lượng rất tệ,0
142438,bánh xe chất lượng thấp không giữ được thăng bằng,0
74694,sản phẩm chất lượng thấp,0
124018,Tốt đẹp,1
135949,sản phẩm lãng phí số lượng mất mát,0
66150,rất tốt,1
146518,"Tôi đã nhận được sản phẩm, cảm ơn bạn rất nhiều vì những cuốn sách ở trong tình trạng tốt.",1
21176,tốt,1
85523,"sản phẩm tốt, việc xay cũng tốt, đây là một món hời tốt.",1
52458,hài lòng,1
105048,chất lượng tốt,1
158008,yếu và run rẩy,0
155300,"Đây là lần đầu tiên tôi không hài lòng với sản phẩm, tôi thật sự thất vọng.",0
99172,"Sản phẩm tuyệt vời, cảm ơn Flipkart với mức giá hợp lý, cảm ơn Flipkart.",1
177372,sản phẩm tồi tệ nhất đừng mua cái này chất lượng rất kém và thẩm mỹ xấu giá cao mua cách đây 1 tháng và nó đã bắt đầu gặp vấn đề,0
155392,sản phẩm tuyệt vời,1
54421,giường,0
94953,sản phẩm này pin usb quá lớn và vừa rất chặt,0
190164,Đóng gói tuyệt vời trên Flipkart.,1
150995,Tốt,1
63366,tuyệt vời,1
54820,quần áo tệ quá,0
24602,sản phẩm vô dụng tôi nhận được miễn phí với pixel 4a nếu bạn không có wifi miễn phí trong nhà thì sản phẩm này vô dụng nó không có bluetooth nên bạn không thể sử dụng nó như một loa bluetooth chất lượng loa thì tốt tuy nhiên sẽ tốt hơn nếu họ cho tôi một loa bluetooth chất lượng thay vì cái rác này như một đề nghị,0
105617,"Nhỏ hơn mong đợi, chất lượng kém mặc dù tỷ lệ chất lượng cao.",0
61830,"Rất đơn giản, cảm ơn Flipkart vì sản phẩm tuyệt vời.",1
28550,quá tốt,1
65115,tốt trong khoảng đảm bảo,1
149863,chất lượng kém và túi có kích thước nhỏ,0
8147,hoàn hảo,1
179102,chất lượng tốt,1
105318,rất tốt sản phẩm này thật tuyệt vời và tôi đã có lựa chọn tốt,1
154492,hãy cứ làm điều đó mà không có bất kỳ nghi ngờ nào,0
24074,"xin chào mọi người, tôi đã mua sản phẩm này vì tôi tin tưởng vào flipkart nhưng tôi rất không hài lòng với flipkart. flipkart đã đưa cho tôi sản phẩm bị hỏng, máy trộn không bật được và không có nguồn điện hoạt động với nó. bây giờ flipkart nói chúng tôi không thể thay thế sản phẩm. rất không hài lòng với flipkart, vui lòng không mua sản phẩm này từ flipkart.",0
165542,sản phẩm rất tệ,0
191313,sản phẩm rất đẹp,1
175012,"Tôi đã mua cái này cho mẹ tôi và bà ấy rất hài lòng, bà ấy nói rằng nó rất nhẹ và đẹp.",1
172515,tuyệt vời,1
86121,chất lượng tệ nhất không tốt,0
54074,"sản phẩm tồi tệ, không có chất lượng",0
109153,Cảm ơn bạn!,1
29482,sản phẩm tốt,1
96251,Xin chào!,1
141301,xuất sắc,1
145174,tốt,1
41664,rất tệ,0
61910,thú vị,1
22611,"sử dụng tốt trong việc nhào bột, cắt rau củ, tổng thể tốt trong mức giá này, rất hữu ích trong bếp",1
139627,thật tuyệt vời,1
201829,rất tốt,1
142235,sản phẩm xuất sắc,1
79242,chỉ là osm bạn nhận được nhiều hơn những gì bạn trả,1
16197,"sản phẩm không tốt, gạo không chín đều và không có hơi nước xảy ra",0
58814,"sản phẩm tốt, giá trị cho tiền bạc",1
11877,nhận được sản phẩm hư hỏng người bán từ chối trả lại sản phẩm chính sách hoàn trả đủ điều kiện trong 10 ngày tôi không thể tạo yêu cầu trả lại của mình trải nghiệm rất tệ đừng mua món hàng này trên flipkart,0
90930,không hoạt động,0
167900,không mong đợi,0
46490,sản phẩm tốt,1
200334,rất tốt,1
68500,chất lượng kém,0
14522,các nút không hoạt động,0
12132,trải nghiệm tồi tệ nhất,0
64866,"Ồ, chất lượng tốt.",1
148878,"vấn đề tay cầm xô, vấn đề dính 40 ok",0
126146,đừng mua sản phẩm tồi tệ vấn đề xuất hiện sau 10 ngày sử dụng,0
140226,thích nó,1
27076,găng tay chất lượng kém,0
49546,"Blazer chất lượng rất đẹp, tôi rất thích nó.",1
12427,"Máy rửa bát thì tốt, nhưng không rửa nồi chảo sạch sẽ. Tuy nhiên, nó rửa các đồ dùng nhỏ trong bếp khá tốt, hơi mất thời gian một chút.",1
1434,hơi ồn nhưng làm mát thì tuyệt vời,1
130623,không tốt,0
156349,không tốt,0
106148,không hài lòng với sản phẩm này,0
97332,điện thoại đẹp,1
9521,Dịch vụ làm việc sản phẩm rác thải.,0
133520,sản phẩm tuyệt vời với giao hàng kịp thời và lắp đặt siêu nhanh bộ lọc phụ thêm 600 để bảo đảm an toàn cho bộ lọc bên trong của livpure,1
37894,Tốt để mua,1
97950,sản phẩm tốt,1
169748,Sản phẩm kém chất lượng vì đèn nền có thể không hoạt động sau một giờ.,0
16324,sản phẩm nhận được bị hư hỏng,0
69453,rất phong cách và hấp dẫn nhưng vành và lốp xe hiển thị trên trang web hơi làm tôi bối rối,1
178029,sản phẩm tốt không tệ,1
45232,"chất liệu tốt và vừa vặn với túi khóa kéo, tốt sau khi giặt",1
20976,tuyệt vời,1
159721,tuyệt vời,1
190709,Nó không phải là sản phẩm gốc mà là bản sao đầu tiên.,0
32652,tốt đẹp,1
85641,Mọi thứ đều tốt nhưng chất lượng của bình ép là bình thường.,1
170534,dễ dàng làm nóng,1
203216,tốt đẹp,1
179468,Chất lượng của ghế thì tốt nhưng chân đế thì không vừa vặn.,1
74173,quả bóng đẹp,1
180887,"không tốt chút nào, chỉ trong một thời gian ngắn nước trà đã trở nên nguội, không hài lòng với sản phẩm",0
106290,Chất lượng nhựa sản phẩm nên tốt hơn.,0
127266,không thể kết nối đầu ti mở rộng sản phẩm thải,0
54974,tệ,0
120715,sản phẩm rất tệ,0
178338,không tốt,0
103210,không hoạt động,0
138800,"Sản phẩm tuyệt vời, hữu ích cho ô tô, tôi rất hài lòng bạn có thể mua nó.",1
69092,chất lượng rất tốt,1
153719,rất đẹp,1
103038,giá tốt so với các trang web thương mại điện tử khác như sản phẩm chính hãng,1
125146,"sản phẩm rất tuyệt, dễ thiết lập và chỉ cần một cú nhấp chuột để phát từ các ứng dụng tương thích nhưng sự thất vọng lớn nhất là sản phẩm được sản xuất tại Trung Quốc, flipkart đang che giấu thông tin này, flipkart đang đề cập đến Mỹ như là quốc gia sản xuất, điều này hoàn toàn sai.",0
178348,sản phẩm chất lượng,0
131319,không tốt,0
126013,món đồ tốt nhất,1
52486,tệ nhất mọi thời đại,0
14457,không hoạt động đúng cách rất tệ,0
70975,"sản phẩm rất đẹp, hãy mua và thưởng thức",1
163914,rất tệ,0
