,data,label
177756,"Tôi vừa nhận được sản phẩm hôm nay, đóng gói và thiết kế tuyệt vời, chất lượng xây dựng trông rất đẹp. Tôi sẽ cập nhật đánh giá sau khi sử dụng.",1
23090,"2 sao cho sản phẩm vì nó khá yếu và 0 sao cho dịch vụ, nhựa nên mạnh hơn hoặc sử dụng kim loại để xây dựng, phần trung tâm đã bị hỏng vào ngày thứ 2, chúng tôi đang chờ thợ sửa chữa từ 14 ngày qua, inalsa thật vô dụng.",0
45669,"cảm ơn flipkart sản phẩm rất mềm để sử dụng và dài 34 inch, điều này đúng như mong đợi của tôi",1
181614,"thiết kế rất đẹp, hiệu suất tốt và bền bỉ",1
118884,Sony Bravia không kết nối được.,0
169749,sản phẩm cực kỳ rộng lớn,0
57014,may khâu kém,0
159989,sản phẩm tồi tệ đừng mua cái này không có đánh giá cho đơn này và không có chính sách đổi trả rất lừa đảo thất vọng làm ơn đừng mua mọi người tôi đã yêu cầu,0
138730,nici,1
2327,"sản phẩm rất tốt, chất lượng âm thanh và tiếng bass tốt nhưng cáp aux đi kèm với sản phẩm này rất tệ, đầu ra không tốt và nó ngừng hoạt động sau 2 tháng mặc dù tôi là người sử dụng cẩn thận, sản phẩm này cũng lý tưởng cho việc chơi game.",1
172606,sản phẩm tốt,1
79134,"Hãy bắt đầu với chất lượng xây dựng, chất lượng xây dựng rất trung bình, laptop để lại vết dấu ngón tay khắp trên bề mặt, thật sự khó chịu. Tôi khuyên nên dán nhãn lên bề mặt để tránh những dấu vân tay này. Thông tin quan trọng nhất sau khi mua là cài đặt và cập nhật driver đồ họa nvidia mới nhất. Khi tôi chạy một trò chơi, tôi hầu như chỉ nhận được 40fps, sau khi cập nhật driver, tôi có được trên 120fps liên tục. Thời gian hoạt động của pin không tốt, không mong đợi nó sẽ tốt.",0
118862,hdmi arc không hỗ trợ và không có nút vật lý để điều chỉnh bass và treble trên điều khiển từ xa.,0
2780,"Bass tốt, giai điệu tốt, pin thì quá tốt nhưng nếu có cốc gập thì sẽ tuyệt vời hơn. Dù sao thì tôi cũng yêu nó. Tôi thích thời gian sử dụng pin, nó kéo dài cả tuần, nhưng tai nghe thì không được mềm lắm.",1
128756,"Cập nhật tính đến 16/12/20. Không hài lòng chút nào với máy giặt, nó không đạt yêu cầu. Nó thậm chí không làm khô quần áo, lồng vắt không thực hiện đúng chức năng. Quần áo bẩn không được giặt sạch. Tôi không biết là máy có bộ gia nhiệt tích hợp có hoạt động hay không vì nước thoát ra hoàn toàn không ấm. Rất không được khuyên dùng, đừng mua máy này, bạn có thể mua máy của thương hiệu khác trong phân khúc giá này. Thực sự rất tệ, Motorola đã làm giảm giá trị thương hiệu của họ. Máy này không đáng.",0
37633,sản phẩm tuyệt vời,1
63326,sản phẩm tốt,1
114975,"Tivi thông minh tốt cho mức giá này, tivi dựa trên Android, bạn cần dành thời gian để hiểu nó gần như giống như một chiếc điện thoại di động. Có sẵn Chromecast tích hợp, điều đó đủ cho bất kỳ tivi thông minh nào có sẵn. Điều khiển từ xa bằng giọng nói nhỏ gọn và đơn giản tuyệt vời.",1
67554,sản phẩm tuyệt vời chất lượng sản phẩm tốt trong phân khúc giá này và sản phẩm tuyệt vời với sự vừa vặn tốt,1
21311,"Wow thật đẹp và quạt tốt của Crompton, có nhiều luồng không khí. Cảm ơn Flipkart vì sự giao hàng siêu nhanh.",1
203798,"Chất lượng bao bì tốt, thật tuyệt vời.",1
131041,"sản phẩm tuyệt vời, tôi yêu nó",1
85971,xuất sắc thích nó mạnh mẽ bình chứa động cơ mạnh hơn các thương hiệu khác như phlips prestige v.v. giá trị cho tiền ở mức giá này rs2650,1
22271,rất tệ,0
100798,chất lượng kém,0
5714,Sản phẩm tổng thể tốt nhưng nó là 8w8w 16w nên chất lượng âm thanh không được rõ ràng. Nếu bạn có thêm tiền thì hãy chọn 24w.,1
165775,"tổng thể nhìn tốt nhưng quá nhỏ, mong đợi một cái lớn hơn, đẹp hơn",1
195391,"Hỗ trợ thắt lưng rất tệ, ngoài ra tất cả những thứ khác đều ổn.",0
26704,không có nhiệt kế,0
40940,vô dụng,0
32489,"Sản phẩm kém, sản phẩm lỗi, lừa đảo trên Flipkart. Lần trước tôi đặt cùng một sản phẩm nhưng sản phẩm bị thay đổi, hàng giả.",0
102440,không hoạt động,0
128680,Đó là một sản phẩm tốt.,1
63604,tốt,1
107056,"bị hỏng sau 1 ngày sử dụng, chất lượng kém, lãng phí tiền, đừng chọn sản phẩm này.",0
77967,"Laptop thân thiện với ngân sách, tôi không thể mua laptop thương hiệu nào khác trong tầm giá này. Hiệu suất tốt và nhìn rất đẹp, đáng giá tiền.",1
131426,tuyệt vời,1
60361,tuyệt vời,1
100134,không tệ và không tốt,0
128404,"Trong vòng một tuần, tay cầm đã bị hỏng.",0
177963,vật liệu bị loại bỏ,0
79347,vết chảy màn hình,0
178988,tệ,0
166650,Với mức giá này thì sản phẩm khá tốt.,1
138488,"Sản phẩm rất tốt và dễ thiết lập, bạn có thể phát nhạc bằng cách sử dụng ổ USB hoặc kết nối điện thoại của bạn qua Bluetooth với thiết bị. Chất lượng âm thanh tốt hơn nhiều.",1
31458,"Nó thật tuyệt vời, chất liệu tốt.",1
108178,phạm vi không tốt,0
106203,sạc không hoạt động,0
183878,"Tôi không thích sản phẩm, không có hạt nào có thể tạo ra cây hoặc hoa.",0
100325,rất đẹp và hỗ trợ sạc,1
185183,đơn giản tuyệt vời,1
148600,tốt,1
82360,tuyệt vời,1
99507,vấn đề sưởi ấm,0
43824,nó đẹp,1
196415,chất lượng rất kém,0
14047,rất tốt,1
126639,"wifi không kết nối, chất lượng hình ảnh rất tệ",0
36133,tuyệt vời,1
150727,gói kết hợp tốt,1
12993,"Dịch vụ lắp đặt rất tốt được cung cấp bởi đội ngũ lắp đặt Voltas đã thực hiện công việc một cách hoàn hảo và hoàn thành lắp đặt rất đẹp. Kết quả của máy rửa chén cũng tuyệt vời, cho bộ dụng cụ bằng thép và đồ thủy tinh trông như mới sau khi rửa trong máy rửa chén.",1
38775,sản phẩm tốt,1
130603,sản phẩm rất đẹp,1
126361,"sản phẩm tốt và nhân viên giao hàng rất tốt, cảm ơn flipkart",1
14614,"Đừng mua cái này, đây là sản phẩm từ Trung Quốc, sản phẩm của tôi bị hỏng chỉ sau 2 tháng.",0
123653,chất lượng bass tuyệt vời và cũng chất lượng xây dựng phù hợp cho phòng nhỏ tôi hài lòng với sản phẩm này,1
67688,Tôi đã sử dụng hỗ trợ d ath trong 35-40 năm qua nhưng thương hiệu sportsoul cảm thấy rất thoải mái.,1
95081,sạc rất tệ,0
22783,"1000 wt thì nó không bao giờ hoạt động, ít nhất trong 5 phút liên tục, động cơ dừng mỗi 2 phút, nó bị nóng lên, cần sự hỗ trợ từ khách hàng thì họ mới biết vấn đề thực sự của máy. Xin vui lòng gửi một nhân viên hướng dẫn cùng với quy trình.",0
133498,"Sản phẩm tốt, giao hàng và lắp đặt đúng thời gian nhưng có vài vấn đề về sản phẩm bị tràn nước trong bể, nhưng bây giờ đã được kỹ thuật viên của Kent sửa chữa.",1
48715,"Hay đó, phù hợp với tôi.",1
111074,rất đẹp,1
107662,Đây là một sản phẩm đẹp.,1
137019,Thật tuyệt nếu có một hệ thống hẹn giờ với mức giá này nhưng sản phẩm tự hoạt động tốt.,1
5752,tốt nhưng gói hàng flipkart không tốt,0
154402,chất lượng kém,0
77247,chất lượng tốt,1
99712,"Trong vòng hai tháng, bộ sạc dự phòng không còn sạc được nữa, chất lượng gì mà các bạn đang bán ở đây, sản phẩm vô dụng.",0
35157,Thật đáng kinh ngạc.,1
87749,"lừa đảo tuyệt đối bởi flipkart, sản phẩm bị từ chối bởi một khách hàng khác đã được gửi đến chúng tôi mà không có hai bình và thẻ hướng dẫn kèm thẻ bảo hành bị rách thành ba mảnh, không có giải pháp ngay cả sau 10 ngày mặc dù đã gọi nhiều lần và mất thời gian.",0
112199,chất lượng rất rất tệ,0
113361,"TV đẹp trong tầm giá này, tôi mua với giá 9000 và đây là TV tốt nhất, cũng được sản xuất tại Ấn Độ. Hãy tiếp tục ủng hộ thương hiệu Ấn Độ và đừng mua thương hiệu Trung Quốc nếu bạn muốn thấy Ấn Độ phát triển. Tôi yêu Ấn Độ của tôi.",1
29372,chất lượng kém,0
99234,xuất sắc,1
135638,quá trình chậm và quá nhiệt,0
1955,tốt đó,1
47136,tốt nhưng không rất tốt,0
63614,tốt,1
190006,tốt,1
95565,"Chất lượng hiển thị và độ sáng không tốt lắm, camera trước rất tệ, không mượt mà trong độ nhạy cảm ứng.",0
185681,"đây thực sự là sản phẩm tuyệt vời, bộ tivi camnet và nó có chất lượng tốt",1
150474,"sản phẩm đẹp, tốt, hữu ích, giá trị tiền bạc",1
125050,"Nếu bạn có internet tốt để tạo ra wifi tốc độ cao thì hãy làm đi. Tôi có TV Sony 24 inch, 1 USB, 2 cổng HDMI, treo tường đã 3 năm, không dish tv gì cả, thỉnh thoảng qua pendrive xem phim, ảnh bằng cách mua chromecast ở IIT Kanpur. Wifi tuyệt vời để xem YouTube, MX Player, nội dung trên điện thoại, Hotstar, Sony Liv, Gaana, v.v. Tốc độ tuyệt vời, tốt cho những người nghiện điện thoại, giờ bạn giảm thời gian trên điện thoại xem gì đó. Các bạn hãy làm đi, nội dung full HD, thiết bị tuyệt vời.",1
189917,tuyệt vời,1
165418,đồng hồ đẹp,1
179337,"sản phẩm tệ, không phải lý do giá cao, trẻ đứng không được đặt xuống.",0
106570,sản phẩm tuyệt vời,1
160478,tốt,1
52381,nice,1
40939,sản phẩm rất tệ không có tác dụng gì đừng mua,0
71446,nó là tốt nhất cho người nâng tạ nặng sản phẩm chất lượng rất tốt dễ dàng buộc cao su grip tốt nhất,1
160199,Sản phẩm tồi tệ nhất.,0
77522,"bàn phím chơi game và chuột tuyệt vời, cả hai đều có ánh sáng màu sắc rực rỡ và mượt mà.",1
96460,màn hình di động không hoạt động sau 2 tháng,0
164802,không đạt tiêu chuẩn,0
62941,rất tự hào và đóng gói cũng tốt như trong hình,1
175594,sản phẩm tuyệt vời,1
84905,sản phẩm tốt trong tầm giá này,1
161517,chất lượng ánh sáng tồi tệ không hoạt động,0
51617,không đáng giá cái áo này,0
5644,"loa đẹp với bề mặt bóng loáng, âm thanh rất hay, tôi rất hài lòng với âm thanh này.",1
178678,"chất lượng hạng ba, dịch vụ rất tệ, rất rất kém",0
180710,chất lượng kém,0
5454,nó là một loa tốt tôi thích nó mua sản phẩm này cho bạn của tôi,1
157528,tuyệt vời,1
134108,máy lọc nước tiết kiệm tiền,1
75601,vấn đề đề bài,0
101431,không phù hợp với máy in hp 2130 series của tôi,0
193807,nó thật tuyệt vời,1
16748,vấn đề sạc điện,0
68514,"Không, nó thoải mái nhưng chất lượng rất kém, không hữu ích sau 2 tháng sử dụng.",0
49496,tốt,1
82494,sản phẩm kém,0
90633,tốt,1
132737,"Kích thước dài và thiết kế, hình dàng không hấp dẫn, vì vậy tổng thể 60 sản phẩm tốt.",1
123168,rất tệ,0
99529,tốt,1
87771,"Âm thanh to lớn khi sử dụng, thật sự không mong đợi điều này từ butterfly, ngay cả cái máy xay cũ của tôi cũng phát ra âm thanh ít hơn, thật sự khó chịu khi sử dụng cái này.",0
39924,tốt đẹp,1
31059,sản phẩm kém,0
135321,Sản phẩm tuyệt vời và giao hàng nhanh nhưng giá hơi cao.,1
39069,"Sản phẩm tuyệt vời, tôi đã tặng cho các chị em của mình và họ rất thích nó. Cảm ơn rất nhiều Doms Private Limited vì những sản phẩm tuyệt vời và đánh giá cao cho một tương lai đẹp hơn.",1
147516,cuốn sách này rất hữu ích cảm ơn flipkart,1
64796,siêu,1
118289,Thật sự tuyệt vời.,1
146702,"Nội dung rất đáng trân trọng nhưng có một sai sót trong mỗi bản đồ, bạn đã chỉ sai bản đồ của Jharkhand, đặt ba huyện Godda, Pakur và Sahebganj ở West Bengal, trong khi chúng thuộc Jharkhand. Xin hãy sửa chúng trong ấn bản mới.",0
93171,tuyệt vời,1
92739,tốt,1
21530,máy nén bị hỏng chỉ sau một tháng,0
86407,Âm thanh của máy xay rất kinh khủng và sản phẩm rất tệ. Xin đừng mua nó.,0
95222,một trong những sản phẩm tệ nhất,0
147623,cuốn sách hay,1
27306,"chất lượng không tốt, vật liệu rất cứng",0
154187,tốt,1
35200,Nó tốt nhưng chi phí cao.,1
68026,tốt,1
58048,xấu,0
71395,Tôi thích sản phẩm này.,1
14110,sản phẩm tuyệt vời,1
30582,chất lượng kém,0
141249,tốt,1
12452,"Sử dụng máy rửa chén được một tháng rồi, nó xứng đáng với công nghệ và giá cả.",1
48991,sản phẩm giả mạo,0
74845,rất tốt,1
428,làm mát tuyệt vời,1
132547,Sản phẩm tốt,1
12437,"đây là máy tệ nhất, xin đừng mua",0
10107,Chất lượng vải rất kém.,0
15521,chất lượng rất tồi tệ,0
82417,tốt,1
198109,viên nén rất tốt,1
179358,sản phẩm tốt chắc chắn,1
28119,"cà vạt chất lượng rất kém, khóa và móc cũng kém chất lượng, đế cũng bị hỏng sau 4 tháng.",0
187688,sản phẩm không tốt,0
167435,chất lượng không tốt,0
177353,"máy ép tốt, sau một thời gian dài tìm kiếm tôi đã tìm được một cái tốt",1
74957,quả bóng rất dày và không khí không vào bên trong,0
191033,sản phẩm tệ nhất,0
96671,"Điện thoại rất tệ, rất rất tệ.",0
22885,tệ nhất không khởi động vào ngày đầu tiên và đây là sản phẩm của Trung Quốc đừng mua,0
13910,chất lượng rất kém,0
91033,lãng phí tiền của tôi,0
4242,tuyệt vời,1
67976,rất tốt,1
123218,kém,0
31259,"sản phẩm rất tồi, không có chất lượng và cũng có mùi khó chịu",0
187020,Đừng mua quần của công ty này.,0
70025,"Có một chút nghiêng ở bánh trước và không thể sửa được, giải pháp duy nhất là thay thế ống b fork. Do vấn đề này, xe đạp không cân bằng; nếu tôi bỏ tay ra khỏi tay lái trong khi đang đạp, xe đạp sẽ mất cân bằng và đi sang bên trái. Đó là vấn đề duy nhất tôi gặp với xe đạp trong vòng 1 tháng sử dụng. Cảm ơn bạn.",1
128061,đáng giá tiền,1
66098,tốt,1
147411,sản phẩm tốt nhận được,1
180041,tốt,1
110889,bắt đầu gây rối,0
110981,không có bản demo lắp đặt,0
123982,âm thanh thấp nhất,0
142077,tốt,1
99480,sao lưu tốt,1
168580,"Sản phẩm tuyệt vời, giá trị xứng đáng với tiền. Cảm ơn Flipkart.",1
83188,tốt,1
183249,tốt,1
153990,rèm rất đẹp,1
17481,hữu ích,1
117769,sản phẩm tốt đóng gói tốt mọi thứ đều hoàn hảo tốt đẹp,1
133197,những ai muốn đi cho thương hiệu kent hãy lãng phí tiền của bạn chỉ những bộ phận của sản phẩm là mạnh mẽ chất lượng tinh khiết là không có họ chỉ có kế hoạch thu phí tiếp thị từ khách hàng trực tiếp chất lượng tinh khiết nước tệ nhất từ kent hãy nghĩ đến các thương hiệu khác tiết kiệm của bạn với cùng chất lượng tinh khiết nước,0
154437,tuyệt vời,1
179916,"sản phẩm chất lượng kém, tôi không hài lòng",0
112625,thoải mái rất kém,0
27153,chất lượng kém,0
137341,chất lượng tốt nhưng giá cao,1
172867,sản phẩm tốt,1
200878,"Sản phẩm tốt với giá cả hợp lý, nhưng kích thước đĩa thì hơi nhỏ so với mong đợi của tôi.",1
83245,"không phàn nàn, hãy tiếp tục đi.",0
4185,"Chất lượng âm thanh rất tuyệt nhưng vấn đề là loa không hề to. Nếu bạn chỉ muốn chất lượng và thời gian sử dụng pin thì bạn có thể mua, nhưng nếu bạn muốn âm thanh lớn thì đừng mua. Tôi không thích nó vì tôi không quan tâm đến chất lượng âm thanh, tôi chỉ muốn âm thanh to.",0
3304,"Tôi không thích chất lượng âm thanh của thiết bị này, tôi muốn hoàn lại tiền cho sản phẩm này. Tôi muốn mua OnePlus Bullets Z series Bass Edition. Sản phẩm này rất kém chất lượng, đội ngũ của bạn không giúp tôi, dịch vụ của đội ngũ bạn rất kém.",0
115760,"sản phẩm quá tệ, đừng mua, lãng phí tiền bạc",0
16766,Ghi chú không hoạt động đúng cách,0
41921,tuyệt vời,1
96711,máy ảnh điện thoại di động kém rất rất kém và tồi tệ đừng mua cái này hoàn toàn lãng phí tiền bạc,0
153418,sản phẩm tốt,1
137365,"máy không hoạt động sau 30 ngày mua, chúng tôi đã sử dụng nó tối đa 10 ngày không biết có vấn đề gì, tôi sẽ không mua bất kỳ thứ gì từ kent trong tương lai",0
102801,giấy in rất đen,0
2828,"Ở mức âm lượng cao, âm thanh không làm đau tai bạn, chất lượng cũng rất tốt cả về phần âm thanh và cấu tạo.",1
55741,chất lượng rất kém,0
16441,rất đẹp,1
111334,"Máy thật tuyệt vời, xứng đáng với số tiền chi ra, paisa vasool và sản phẩm tốt của Singer, chất lượng xây dựng tốt và nhiều kiểu máy may, thực sự là một người tạo thời trang. Cảm ơn Flipkart và cảm ơn Singer.",1
198239,hạnh phúc,1
18161,Vật liệu không tốt như mong đợi.,0
162715,chất lượng tốt,1
166783,không phù hợp cho ruồi trái cây ở nhà khó treo nó không thu hút ruồi,0
126134,dự án tồi tệ,0
96834,sản phẩm tốt nhất,1
94925,xấu,0
13715,sản phẩm tốt,1
118867,"Nó có âm bass tuyệt vời và bluetooth cũng tốt, tôi đang chơi KGF2, thật sự có hiệu ứng rạp hát, tôi rất thích và tôi tự hào cảm thấy sản phẩm này được sản xuất tại Ấn Độ, cảm ơn Flipkart.",1
102623,tệ,0
108495,"Tốc độ của bạn thật tuyệt và dịch vụ thì thật tuyệt vời, tôi nghĩ Flipkart là công ty tốt nhất từng có.",1
63221,tốt đẹp,1
145009,"in và rất tốt nhưng cũng rất nhẹ, giá trị cho tiền.",1
100207,"sạc không tốt, sạc rất chậm",0
162464,chất lượng kém,0
101641,in ấn chất lượng tốt hp deskjet 2135,1
101063,"sao lưu năng lượng rất kém, lãng phí tiền chỉ, cáp sạc cũng không hoạt động trong vòng một tháng.",0
86166,"Xin hãy đọc đánh giá của tôi, đừng mua sản phẩm này, sản phẩm này đã làm lãng phí tiền của tôi, đánh giá sản phẩm thấp nhưng tôi đã thay động cơ 2 lần rồi mà nó vẫn bị tắt khi sử dụng. Điều vui là mới có 6 tháng sử dụng mà giờ nó ngừng hoạt động. Mẹ tôi rất tức giận vào buổi sáng vì sản phẩm lãng phí này. Xin đừng lãng phí tiền của bạn.",0
73501,sản phẩm tốt,1
199856,"Sản phẩm ít nhiều là tốt, đầu tiên tôi đã nhận được một sản phẩm bị hỏng với một cái đĩa bị bể, bây giờ tôi hài lòng sau khi được thay thế.",0
99076,Tôi hoàn toàn hài lòng với sản phẩm.,1
119053,"Chất lượng âm thanh tốt và chất lượng xây dựng ấn tượng, bao bì đẹp mắt và sản phẩm được sản xuất tại Ấn Độ. Chất lượng âm thanh tổng thể tuyệt vời, bass mạnh mẽ và pin lâu dài. Điểm cộng là chúng ta có thể kết nối với TV bằng cách sử dụng ox và nó có thể phát nhạc trong khi đang sạc.",1
20920,công nghệ bldc tuyệt vời hài lòng,1
146754,tốt về chất lượng,1
11510,tốt,1
135143,"Điều này không hoạt động đúng cách, lý do là vì cuối cùng bột bị rắc ra bên ngoài sàn.",0
56916,Quần có chỉ may rất kém.,0
179056,chất lượng không tốt,0
124227,sản phẩm tốt,1
134857,Nó không xay được mịn.,0
139309,Đỉnh quá,1
55321,wow thật là tuyệt vời,1
15960,không tốt,0
3021,sản phẩm tệ,0
109884,"mua sắm tuyệt vời với giá cả, tất cả các chức năng cơ bản có sẵn, tốt cho công việc hộ gia đình nhỏ, không tốt cho chuyên gia",1
121917,tốt,1
149907,đừng mua rất nhỏ và mỏng,0
150731,sản phẩm xuất sắc,1
516,"Làm việc thật tuyệt với máy lạnh tuyệt vời, nó có tiếng ồn thấp và không khí mát mẻ, làm mát cả phòng, rất tốt.",1
77262,"Da tổng hợp của nó bị bong ra khi có nước dính vào, sản phẩm rất kém, đừng mua, đừng mua chỉ bằng cách nhìn hình, thật lãng phí tiền và thời gian.",0
164978,Giá đỡ điện thoại không được gắn chắc chắn.,0
54227,tệ nhất,0
178053,quá nhỏ cho đứa trẻ hơi nặng,0
69242,sản phẩm rất tốt với giá này phải mua,1
182921,chất lượng hạt rất tốt,1
98011,xuất sắc,1
79396,Dầu tóc này tốt cho việc sử dụng thường xuyên để có sự phát triển tóc khỏe mạnh.,1
108822,rất tốt,1
3476,dịch vụ tồi tệ từ oneplusspecifiations không được đề cập rõ ràng và không hỗ trợ cho các smartphone 3g và thấp hơn không hoàn tiền và phản hồi tồi tệ từ đội ngũ dịch vụ oneplus ghét sản phẩm này không nên mua cái này,0
23172,"không chắc chắn như mẫu inalsa trước, không có hoàn thiện ở các bộ phận bằng nhựa, nó ngừng hoạt động chỉ sau 3 tháng",0
71595,sản phẩm tuyệt vời,1
26273,rất tệ,0
1557,"bộ làm mát trông đẹp nhưng không hiệu quả như chi tiết, chiều dài ống kết nối với động cơ nước thì quá ngắn và cứ bị tuột ra.",0
185927,"sản phẩm tệ nhất từ trước đến nay, đừng bao giờ mua từ flipkart",0
22574,"chất lượng nhựa rất kém, thiết lập rất khó sử dụng, máy ép trái cây ly tâm vô dụng, phát ra nhiều tiếng ồn, bạn phải giữ nó để không cho nó di chuyển, rất tệ.",0
104126,Ghi chú của nhân viên về thời gian lắp đặt.,0
10434,Tôi thích sản phẩm này và tôi sẽ mua thêm một cái nữa.,1
1201,một cái làm mát rất tốt,1
167999,"Nó hoạt động được 17 ngày và sau đó ngừng hoạt động, tuy nhiên trong 17 ngày đó thì hoạt động hoàn hảo.",1
26242,chất lượng kém,0
97086,Điện thoại tốt với chi phí thấp nhất của Poco.,1
169659,rất tốt,1
26574,sản phẩm tốt,1
86357,"Nắp lọ thứ hai bị lỏng, còn lại sản phẩm thì tốt.",1
9214,Cài đặt rất tốt.,1
204802,đẹp,1
83482,không hài lòng với pin và phần dưới cũng là vật liệu nhựa,0
25665,"Nó rất đẹp và cũng rất to, chỉ có điều nếu Google có thể cung cấp tùy chọn kết nối Bluetooth riêng biệt vì một khi nó bị ngắt kết nối với wifi và chưa được kết nối thì rất khó chịu.",1
60266,tốt,1
146401,Chất lượng giấy không tốt.,0
36529,rất tệ trong một ngày,0
137171,"philips hoàn toàn không phản hồi, sản phẩm hoàn toàn vô dụng.",0
74864,"Mẹ tôi và tôi thích sản phẩm này, bạn có thể chọn nó.",1
157363,"Giá đỡ không ổn định, cứ 45 ngày lại bị tháo rời.",0
183408,"các cây ở trong tình trạng rất kém, chúng thậm chí không được trồng trong nhựa riêng như trong hình, tất cả các cây bị buộc lại với nhau và đóng gói trong một túi nhựa duy nhất, túi nhựa thậm chí không có đất",0
16538,"lãng phí tiền, nó đã ngừng hoạt động sau 15 ngày.",0
5021,rất đẹp,1
21578,chạy tốt,1
18877,Tốc độ không tốt 26 mbps,0
2618,okay nên không viết một bài đánh giá chi tiết tai nghe khá tốt không nghi ngờ gì tôi chỉ có 2 vấn đề 1 chất lượng âm thanh trung bình 2 tai của bạn sẽ bắt đầu đau sau 15-30 phút tôi thậm chí không sử dụng nó nữa vì cơn đau tai tôi chuyển sang màu đỏ sau 25 phút sử dụng chiếc tai nghe này mang lại vẻ ngoài game cho bạn tôi sẽ không khuyên dùng cái này cho nhạc bass thì tốt nhưng chất lượng âm thanh không đạt tiêu chuẩn,0
33308,hoàn toàn hỏng hóc,0
54403,chất lượng rất tốt và kích thước hoàn hảo,1
69961,"không phải là xe đạp có số, đừng mong đợi lốp lớn nhưng đây là một sản phẩm đáng giá với dịch vụ tốt cần làm việc trên việc lắp đặt đúng cách",1
104852,sản phẩm xứng đáng,1
62907,ok nhưng không bền lâu,0
69515,tốt hơn nên bao gồm cả chắn bùn và chuông,1
55375,chất lượng kém,0
110665,Tôi đã tìm thấy vấn đề trong căn hộ bobbin.,0
174865,sản phẩm tuyệt vời với giá cả hợp lý,1
17101,tốt,1
14076,ghét nó,0
2082,"Thật sự, đây là một chiếc tai nghe tuyệt vời, tôi rất thích nó. Cảm ơn công ty Boat và Flipkart đã cung cấp chiếc tai nghe tuyệt vời này với giá cả tuyệt vời.",1
55384,Màu sắc giống nhau nhưng chất liệu rất kém.,0
74194,"đây không phải là một quả bóng đá mà là một quả bóng rổ. Lớp vỏ bên ngoài rất cứng, độ nảy cao, vì vậy khi bạn đá nó sẽ cảm giác như bạn đã đá một quả bóng rổ cứng. Hình in đã biến mất chỉ sau 2 ngày, vì vậy nó không đáng tiền chút nào. Tôi khuyên các bạn đừng mua cái này, thay vào đó hãy chọn một cái đắt hơn một chút nhưng tốt từ những thương hiệu uy tín như Nike hoặc Adidas.",0
31566,sản phẩm không hoạt động,0
6832,sản phẩm rất đẹp,1
86897,chất lượng âm thanh kém,0
10705,chất lượng tốt,1
133992,"Đừng mua sản phẩm này, dịch vụ cũng rất rất tệ.",0
109673,sản phẩm tốt nhưng chúng tôi không nhận được nút pico,1
119031,thanh âm hoàn hảo với giá tốt chất lượng âm thanh khá tốt chất lượng xây dựng cũng tốt hơn mong đợi tổng thể là một sản phẩm tuyệt vời với giá tuyệt vời,1
145944,sản phẩm tốt rất thoải mái và rất nhẹ như lông vũ và ấm chất lượng cũng tuyệt vời kích thước hoàn hảo cho đôi,1
138682,"Nó không tốt như mong đợi, mùi hương không tỏa ra đúng cách vào ban ngày, nó tự động quay bằng năng lượng mặt trời, đó là phần tốt nhất của nó. Quả bóng tròn đôi khi sẽ rơi khỏi vị trí nếu chúng ta có nhiều gờ giảm tốc liên tiếp trên đường, bạn nên cẩn thận.",0
67429,"Tôi đã sử dụng nó cho một cậu bé 14 tuổi, nó rất tốt và chất lượng cũng tốt.",1
53890,sản phẩm chất lượng tốt,1
180364,Nó không chống rò rỉ cũng không sử dụng được cho sữa nóng. Tôi để sữa nóng qua đêm và sáng hôm sau thì nó đã bị đông lại. Tôi đã thử nhiều lần với sữa nhưng hoàn toàn thất bại.,0
26120,"nếu bạn có wifi thì nhất định phải có sản phẩm này, nó xứng đáng với số tiền và chất lượng âm thanh tuyệt vời, rất dễ sử dụng và yêu thích dịch vụ của flipkart",1
58329,rất cẩn thận tôi ấn tượng,1
160094,lãng phí tiền bạc,0
32064,Cảm ơn Flipkart.,1
21645,quạt tốt nhất,1
52749,nyc,1
73437,"chất lượng không tốt, 4 đến 5 chỗ lớp trên bị hư hỏng trong tình trạng nhận được",0
189179,sản phẩm tệ,0
29163,tốt,1
155155,"Nó rất phẳng, không đẹp.",0
163886,tốt đẹp,1
26371,"áo blouse rất đẹp, chất vải rất mượt mà",1
17829,tệ,0
32655,tuyệt vời,1
178714,tốt đẹp,1
190149,"Chỉ cần đi cho nó, giá trị cho tiền, đẹp, chất lượng tốt, vừa vặn đẹp, vẻ ngoài bình thường, tổng thể là một sản phẩm đẹp với dịch vụ và bao bì tốt, bạn có thể mặc nó trong buổi hẹn hò, trường học và bất kỳ sự kiện nào, trông thoải mái.",1
114491,"Sản phẩm tổng thể tốt và giá trị cho tiền. Ngày hôm sau, việc lắp đặt đã diễn ra, giao hàng tốt chỉ cần người lắp đặt có kỹ năng mềm.",1
129365,"dịch vụ tệ nhất, đừng mua sản phẩm marq",0
137527,tuyệt vời nhưng chỉ có vấn đề về tình trạng có sẵn của bộ lọc và ứng dụng không thể kết nối được khi sử dụng ứng dụng trên di động.,0
37596,màu sắc rất chất lượng,1
163884,chất lượng rất rất kém tôi không hài lòng,0
140143,chất lượng rất kém,0
130933,tốt,1
56795,vải không tốt,0
124207,"sản phẩm trong tình trạng rất tệ, sản phẩm rất tệ",0
14504,tốt đẹp,1
13772,Kích thước rất nhỏ.,0
76562,rác thải,0
134066,sản phẩm rất tệ đừng mua cái này,0
178762,tốt,1
126394,sản phẩm tệ không hoạt động vấn đề hiten,0
