,data,label
3484, Đóng gói sản phẩm rất đẹp và chắc chắn. Bé nhà mình rất thích,1
3485,Hàng ổn giá tốt tạm thời chưa thấy có lỗi gì phát sinh tuy nhiên thời gian giao hàng hơi lâu mình đợi mà sốt ruột :'(,1
3486,Sản phẩm tốt.. Xài rất ưng ý ,1
3487,Sticker không có nút nên phải gắn bằng keo  Chất lượng sản phẩm tuyệt vời,1
3488, Chất lượng sản phẩm tuyệt vời đóng hộp nhỏ nên hơi móp giao hàng nhanh.,1
3489, Chất lượng sản phẩm tuyệt vời. Dế hít có keo. Ko biết dán vài lần có còn dính k?  Hàng đẹp. Ik hình. ,1
3490,Hàng y hình  rất dep,1
3491,balo nhỏ hơn trong hình,0
3492,Sản phẩm tốt. Mẫu mã đẹp  Chất lượng sản phẩm tuyệt vời,1
3493, Thời gian giao hàng nhanh. Đóng gói sản phẩm rất đẹp và chắc chắn. Còn chất lượng chưa biết ban đầu thì thấy ok,1
3494,"Thích shop ghê gớm, lần đầu e mua nên ko biết là bill trên 100k mới được giao mà e lại đặt có 60k mà shop vẫn giao cho em❤️❤️❤️
Cảm ơn shop rất nhiều sticker rất đẹp mà còn 'BẠ CHÀ BỨ' nữa chứ😂",1
3495,Áo đẹp lắm. Bé nhà mình giờ thủe hơi rộng. Hy vọng mùa đông thì vừa,1
3496,Lông bên ngoài khá mềm nhưng lông bên trong hơi thô màu hồng đất hơi tối. Nói chung thì áo khá ok. Cái tay phải lận lên thì mới giống hình quảng cáo.,1
3497,Sữa chất lượng my˜ gia´ việt nam cảm ơn shop se˜ tiếp tục mua sữa của shop.,1
3498,Sách thật gói rất Cẩn thận. Thanks shop,1
3499,Mình đã dùng sản phẩm của Quaker Oats từ 3 năm nay. Do brand vẫn chưa về Việt Nam nên toàn phải mua hàng từ các nhà cung cấp không chính thức nên lần nào cũng có một chút lo lắng. Tuy nhiên lần này là lần tệ nhất từ trước đến giờ. Nếu bạn nào thường xuyên mua cả thùng yến mạch 452kg thì sẽ biết nó được đóng gói như thế nào. Xem hình bên dưới các bạn có thể thấy sản phẩm không còn nguyên niêm phong lớp băng keo dán lại cẩu thả. Mình không cần biết đây có phải thực sự là yến mạch Quaker Oats hay không chỉ cần việc giao một sản phẩm như thế này cho khách là không thể nào chấp nhận được.,0
3500,"Tốt nhất trong tầm giá
",1
3501,Ko phải gọi là xuất sắc nhưng so với giá thì hút dc vậy cũng là Ok rồi cho Shop 5 sao,1
3502, Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời.rất dễ ăn,1
3503," Đóng gói sản phẩm rất đẹp và chắc chắn
sản phẩm y hình",1
3504,Thiếu 1 nút gán..không gắn dc luôn,0
3505, Shop phục vụ kém. Sản phẩm không giống hình ảnh,0
3506,Tín hiệu đường truyền quá yếu không thể kết nối được máy tính sạc điện thoại vào yếu. Shop đóng gói thì ok. Mình sẽ nhận lô hàng này của shop để cải tiến thêm hi vọng sau shop kiểm tra kĩ nhé! Đóng gói sản phẩm rất đẹp và chắc chắn,0
3507,Đã nhận đc quà tặng. Cảm ơn shop Thời gian giao hàng rất nhanh,1
3508,Đặt màu đen giao màu xanh inbox đổi shop không trả lời Shop phục vụ rất kém,0
3509,Còn được tặng cả quà,1
3510,Đặt 1 cây màu vàng. 1 cây màu hồng mà shop ship 2 cây màu xanh. Nhưng ks. Vẫn vote 5sao,1
3511,Nói tặng mà có thấy đâu,1
3512,chưa có cách khắc phục nhé mang đem đi bảo hành rồi mà vẫn bị chả hiểu sao logitech kêu xài bt ..... thôi về cắm cái cục kia vô xài luôn cho lành. đồ rẻ rẻ thì ok đụng vô đát tí thì bị tè le,0
3513,"Giao hàng nhanh
Sp ok phù hợp vs giá tiền",1
3514, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền. Chia đều mỗi loại. Bh shop bán bn để e mua thêm 100c nữa shop ơiii,1
3515, Sp k giống hìnhk giống hình mô tả mà trả lại cp còn nhiều hơn mua mới Chất lượng sản phẩm rất kém Rất không đáng tiền,0
3516,Loa rất kém pin thì nhanh hết ít nghe gọi mà chỉ hơn 1 ngày là hết pin,0
3517,Shop chuyên bán hàng giả/hàng fake sau khi bị hoàn tiền và bị báo cáo thì gọi điện nhắn tin chửi khách,0
3518," Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn
Quà tặng rất đẹp. Uống rất thơm ngon. Sẽ mua nhiều lần nữa",1
3519,Sản phẩm không được như hình. Giao hàng nhanh đóng gói tốt. ,1
3520,Ăn thấy cũng hơi ngon hehe,1
3521,rẻ hơn khi mua sieu thị nè  Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh,1
3522, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn. Giao hàng nhanh hơn nữa là ok,1
3523,Shop phuc vụ kém  đat size 42 mà giao size 43 đã chụp hình goi shop để đổi lại size 42 mà shop im ru k thèm trả loi.  Bây giơ mang k vừa để nó k su dung được mà lại tốn tiền. ,0
3524,Đặt hàng nhưng không giao.,0
3525,Thắc mắc chút là sao ở app ghi 270 mà vẫn thu 273k 🤣🤣 Bù lại  Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh,1
3526,"dây đồng hồ bong tróc sơn hết, 
",1
3527,Hang kem chat luong,0
3528,Cuốn sách quá mỏng và lượng kiến thức quá ít. Thật sự thất vọng khi cầm quyển sách trên taytuy nhiên vẫn rất hài lòng về độ phục vụ của Tiki ,0
3529," Chất lượng sản phẩm tuyệt vời
 Đóng gói sản phẩm rất đẹp và chắc chắn
 Shop phục vụ rất tốt
Ủng hộ shop dài dài nha 💙",1
3530,"Sam sung phải ram 10gb mới mượt được, còn iPhone chỉ cần 3Gb ram là đua tốt rồi. Đó là khác biệt giữa iPhone và Samsung.",0
3531, Chất lượng sản phẩm tuyệt vời. Giao hàng bằng tốc độ ánh sáng. Bình thường phải mất 3 ngày mới nhận được hàng nay 1 ngày đã nhận được rồi. Mọi người cứ yên tâm mua hàng của shop. Đảm bảo hài lòng về chất lượng luôn. ,1
3532,Mùi tinh dầu nồng và mùi hương khó chịu  nên hơi thất vọng về sản phẩm chỉ được là chai lạ và đẹp thôi,0
3533, Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm rất kém Rất không đáng tiền,0
3534, Chất lượng sản phẩm tuyệt vời Rất đáng tiền. Sản phẩm ưng ý hơn mong đợi,1
3535,Ốp siêu đẹp siêu mịn mình cứ tiếc ko chịu đặt thêm ốp này cho 8plus :((( Có điều bên giaohangnhanh giữ hàng giao lâu quá nếu mà chọn giaohangtietkiem chắc t7 mình đã nhận dc rồi,1
3536,Màu lên rất đẹp.... shop rất dt... yêu shop...,1
3537,Gói hàng rất cẩn thận.cảm ơn shop,1
3538,Giá đỡ không vững khoing đỡ được dt mình mặc dù nó nhẹ và nhỏ hơn so với nhiều dt khác,0
3539,Sổ đẹp. Dễ thương. Màu giấy đẹpp,1
3540,Hàng tốt kèm theo hộp,1
3541,Chọn sản phẩm theo hướng dẫn của shop mà mặc ko vừa. Quần khá nhỏ so với size  XL. Shop hứa đổi lại nhưng sau đó 1 tuần shopee lại thông báo không hỗ trợ đổi trả. :(,0
3542,Màu nhạt nhanh trôi không dều màu tiền nào của đấy,1
3543,Khá êm chân,1
3544,Hàng rất đẹp ! Rất thích,1
3545, Chất lượng sản phẩm tuyệt vời. Không để ý phần note nên vừa khít. Đọc trước sẽ đặt lên 1 size cho thoải mái. Quá ưng ý luôn ạ. Giày mềm nhìn khá chắc chắn. Lại còn được tặng kèm tất nữa. Sẽ ủng hộ shop dài dài,1
3546,"Thiết kế thì không có gì thay đổi nhưng cái vỏ nhôm trên HTC thật tuyệt hơn tất cả hãng còn lại, nó cứng và bền hơn nhiều iphone,samsung, smartphone trung quốc.. nhiều.",1
3547,San  phẩm  tốt  chất  lượng ,1
3548,"Gói kỹ hàng chất lượng không fake .
Ủng hộ lâu dài shop nhập thêm b-tox peeling bán được á",1
3549,Đã nhận hàng. Dùng tạm nha.,1
3550, Shop phục vụ rất tốt nhug co đôi size hơi rộng,1
3551,"Shop gói hộp gọn, đẹp
Sản phẩm có bao bì đẹp sang như gói quà vậy đó",1
3552,Nhận hàng nhanh chóng ốp đẹp tốt,1
3553, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất chắc chắn Shop phục vụ rất tốt,1
3554, Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn.Hai long ve sp.,1
3555,"Trà thơm, ngon, chắc sẽ ủng hộ dài ^^
Đóng gói sản phẩm rất đẹp và chắc chắn",1
3556,Mua hạt chia túi tím check mã vạch lại ra hạt chia túi trắng là sao,0
3557,Giao sai màu. Mặc dù đã nt cẩn thận với shop ,0
3558,Ban giao sai maucho minh roi minh dat mau hong ma ban lay cho minh mau trang,0
3559, Đóng gói sản phẩm rất đẹp và chắc chắn ❤️❤️ Thời gian giao hàng rất nhanh 🤙🏻,1
3560,Chất lượng ok nhưng giao sai màu đã note là lấy 1 đen 1 hồng vậy mà lại giao 2 cái đen hix hix,0
3561,Rất hài lòng về cách phục vụ của shop. Cảm ơn shop nhiều!,1
3562,"sp shop này rất ok
cam ơn shop nhiệt tình tư vấn đủ các kiểu",1
3563,Sạc không dây dễ quá mà.,1
3564,Hàng đẹp nhưng giao hàng hơi chậm.,1
3565,Rất ưng ý cảm ơn Shop ,1
3566,"Dùng tốt
Tốc độ cao
Giữ ổ cứng chắc chắn ",1
3567,hàng rất là tệ móp méo. bể. gim điện vô ko xài dc bán hàng ko có tâm. thất vọng Sendo wa,0
3568,Sản phẩm quá tệ giống như giao hành cũ viết đã bị trầy hết và có cây đã hết mực,0
3569,Hang fake shopee nen ktra lai,0
3570,MCbooks quá tệ phần mềm tệ nhưng người dùng phải cài đặt để nghe vì sách ko có CD,0
3571,cam ko lưu video,0
3572,Hình ốp này đẹp men chuẩn! Bạn ny khoái. ,1
3573,Giao thiếu 1 đôi. Nhắn tin hỏi không trả lời !!!,0
3574,Kết hợp tập thể dục và dùg đều đặn Bữa ăn lành mạnh Herbalife mình đã giảm được 25kg trog vòg 2 tháng😍☺️,1
3575,Sản phẩm đẹp vượt ngoài mong đợi. Chất lượng tốt.   Chị giao hàng nhiệt tình  dễ thương. Cho 5 sao. Sẽ ủng hộ shop dài dài. ,1
3576,Hàng okay ,1
3577,Sao chỉ có 29 tấm ạ  Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,1
3578,Giày rất thô. Không đẹp,0
3579, Chất lượng sản phẩm rất kém Đt iphone 5s mà sạc 1 lầb đã hết pin,0
3580,giày trất's quá =))))))))))))))))),1
3581,Shop ơi sao mới nhận hàng hai ngày mà đồng hồ bị đứng kim và chạy chậm hơn giờ đúng. chỉnh lại rồi vẫn chạy một thời gian là chậm hơn giờ chuẩn. ,1
3582,Sản phẩm có chất lượng đúng như giới thiệu. Mỗi tội không nhắn được cho shop để xin tài liệu 😂,1
3583," Chất lượng sản phẩm tuyệt vời
Sp ok lắm",1
3584,Sản phẩm k quét được mã vạch Đóng gói sản phẩm rất đẹp và chắc chắn,1
3585,Chạy ổn trong tầm giá. Hy vọng sẽ bền.,1
3586,Sao mới mua về xài được hơn 1 tháng mà hư là sao? Chất lượng được có 1 tháng ak,0
3587,Chất vải đúng đẹp dày dặn. Quá ưng luôn. Bé mình gái cao 1m nặng 15kg mặc size 13-15kg số 65 là vừa hơi rộng và dài hơn người chút xíu nên các bạn lưu ý đừng chọn dư size ra là mặc ko đẹp. Ủng hộ shop,1
3588,Mình nhận sản phẩm Dragon không đúng với chất lượng (Inox 304) và thương hiệu được niên yết với giá 80.900 đồng (nhưng mình cũng không biết trong đơn hàng của mình thì ghi là giá 80.000đ bây giờ kiểm tra lại mới thấy vụ này). Mình vừa mới yêu cầu đổi lại sản phẩm. Hi vọng Tiki sẽ kiểm tra nguồn hàng kĩ hơn để bảo vệ người tiêu dùng.,0
3589,Núm mềmbé rất thích.sẽ tiếp tục ủng hộ shop,1
3590,Shop cực nhiệt tình chu đáo. ,1
3591, Đóng gói sản phẩm rất đẹp và chắc chắn. Chất lượng thì phải dùng mới biết,1
3592, Đóng gói sản phẩm tạm được Thời gian giao hàng tạm được. Ko chụp đc,0
3593,K có hiệu quả.mình dùng hơn 1 tháng rồi mà vẫn như vậy,0
3594,Dây giày đẹp nhưng hơi ngắn ,1
3595,mắt kính tai nghe Bluetooth này không kết nối được với điện thoại tôi đang dùng là Sony Xperia c5 khi mở Bluetooth thì không phát hiện có thiết bị nào. và khi cấm sp vào điện thoại cũng không nghe được. dây kết nối thì quá ngắn không đủ đeo khi chạy xe quay qua lại khi đang chạy xe thì bị vướng dây do không đủ dài. nên muốn trả lại sản phẩm. riêng quạt thì ok.,0
3596,Mình đã ntin 2 lần nhg shop k thèm đọc và rep tn của mình.K phải vì 20k mà t đánh giá shop 1* mà vì quá thất vọng với thái độ của shop.Vì trc đấy shop cũng rất nhiệt tình trloi và tư vấn khách.Chắc do t đặt niềm tin hơi nh ở shop :)) ,0
3597,Hàng ọp ẹp còn nguyên hộp mà mở ra trông như đồ cũ vỏ hở nhiều. ,0
3598,"Túi đẹp hơn tưởng tượng 😍
Màu đẹp nhưng có điều ko ăn ở dơ đc 😆 như đen hay xden thì bạ đâu để đấy ko lo bị bẩn
Thank shop",1
3599,Giày rất đẹp êm.,1
3600,"Chất lượng sản phẩm tuyệt vời 
Đóng gói sản phẩm rất đẹp và chắc chắn
Shop phục vụ rất tốt",1
3601,Mình mua 3 đôi cùng 1 lúc mà giao hàng thành 3 lần và mất 3 lần tiền ship,0
3602,kg co biến trở cũng kg co huong dan sử dung.that vong.,0
3603,Chất lượng tốt người bán tận tâm. Con mình rất thích. Sẽ tiếp tục ủng hộ.,1
3604,ko chat luong hay chet va chay cham,0
3605,Giao sai hàng cho khách ,0
3606,o ngon,0
3607," Chất lượng sản phẩm tuyệt vời  Thời gian giao hàng rất nhanh
Khô gà ăn rất ngon sẽ ủng hộ shop tiếp tục trong thời gian tới ",1
3608,"Ưu điểm:- Một gói mặt nạ dùng được khoảng 4-5 lần, chi phí thấp;
- Khoảng 15-20 sau khi đắp rửa lại bằng nước lạnh là sạch.
Nhược điểm: tác dụng không rõ rệt
- Sau khi rửa sạch mặt, da mặt sáng lên một chút nhưng khoảng sau 30 phút lại trở về như ban đầu;
- Không có tác dụng se nhỏ lỗ chân lông và giảm mụn đầu đen.",0
3609,Đóng gói sản phẩm rất đẹp và chắc chắn. Cảm nhận ban đầu là rất hài lòng. Dầu thơm nhẹ mình rất thích. Mình bôi lên da bé k thấy hiện tượng da bị đỏ lên như có lần bé đã bị khi dùng 1 loại khác. Tóm lại là hài lòng.,1
3610,Chất lượng sản phẩm tuyệt vời. Thời gian giao hàng rất nhanh. Rất đáng tiền. Sẽ quay lại mua tiếp.OK,1
3611, Chất lượng sản phẩm tuyệt vời nhưng tôi đặt 2 cái màu bạc mà chỉ có 1 cái màu bạc và 1 cái màu vàng,1
3612,Shop bán hàng không thành thật bớt đồ khuyến mãi kèm theo,0
3613,Ganier không mùi mà sao của shop có mùi cồn khó chịu quá. ,0
3614,Khong dung nhu mo ta hag da su dung,0
3615, Tuyệt vời Tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng hơi chậm,1
3616, Chất lượng sản phẩm tuyệt vời màu  215 với  giá  188k rất  oke Đóng gói sản phẩm rất đẹp và chắc chắn,1
3617,Kem hơi dính và khó thấm nhưng được cái dưỡng ẩm siêu siêu tốt. Hôm qua mình thiếu ngủ mà sáng nay vùng da dưới mắt không bị trũng mỏi 😄 Hiệu quả giảm thâm nhăn thì phải sử dụng thêm thời gian mới cảm nhận đc. Shop đáng yêu và chị chủ nhiệt tình ạ 😻,1
3618, Rất không đáng tiền . Đặt 2 xám mà giao 2 trắng ,0
3619,Sóng kém,0
3620, Chất lượng sản phẩm rất kém sp chi dang gia 50k.....ko chap nhan dc.,0
3621, Chất lượng sản phẩm tuyệt vời. Táo tặng kèm ăn rất ngon. Cảm ơn Shop.,1
3622,Xài da mịn và căng. Cảm giác mềm và mịn. Rất đã,1
3623,sao không nhận ổ cứng bạn. đã test gạc bên hông. vẫm khôg nhận,0
3624," Chất lượng sản phẩm tuyệt vời

 Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền",1
3625,"Xiaomi và Romoss hiện tại ở VN đã có rất nhiều nhà phân phối lớn nhé bạn, lỗi đổi cái mới luôn chứ ko phải tào lao đâu. Mà bán ra vài trăm cục mới lỗi 1 cục, xác suất lỗi rất thấp nhé bác. Yêu cầu ko bị móp méo, rơi vỡ hay vào nước là bảo hành tuốt. Tất nhiên là trừ khi bác mua hàng FAKE nhé",1
3626,Shop gói hàng kỹ giao nhanh. Khi nào sử dụng sẽ review lại!,1
3627,Mới dùng kp tnao.n shop có tâm tặng miếng rửa mặt và cọ bôi mặt nạ,1
3628,Thất vọng cái giấy ...,0
3629,Mình là tín đồ của Note 1 rồi 5 chẳng lẽ 7 nữa sao trời. I love galaxy note.,1
3630,combo 2 chai mà gửi có 1 chai. hên là kiểm tra hàng trước,0
3631,Sp giá ưu đãi,1
3632,Giày rất đẹp shop đóng gói và giao hàng rất lẹ. Tư vấn nhiệt tình giá cả phải chăng. Sẽ còn ủng hộ shop trong thời gian tới,1
3633,Dùng cá nhân 100ea nhiều quá,1
3634, Chất lượng sản phẩm tuyệt vời. Dù shop giao nhầm màu. Giày thì chật nhưng chất lượng ok,1
3635,Son mịn mềm lên màu đẹp lì tốt  gói kĩ...mọi thứ đều tốt ,1
3636, Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh vui vẻ và nhiệt tình,1
3637,Cai nay dung chan qua ,1
3638,"Lần thứ 2 mua của shop
Chất lượng sản phẩm OK
",1
3639,Mua máy 2 sim gửi máy 4 sim mua màu đen gửi màu vàng shop làm ăn kiểu gì vậy. Trả hàng lại cũng éo thấy nói gì trả tiền hay là đổi máy đúng thì báo để tui biết còn mua máy mới chứ có đâu dt thì muốn hết pin dt mới có người bắt máy,0
3640,Giày đi êm nhưng mà quai hơi ngắn ạ.  Như hình.  Chất lượng sản phẩm tuyệt vời Thời gian giao hàng nhanh,1
3641,Mình là khách hàng ruột của tiki nhưng lần này mình khá thất vọng. Vì quyển sách mà mình nhận được thì lỗi in bìa mờ chữ mờ rất nhiều. Trang sách in chữ lỗi đến tận trang bên kia có thể nhìn thấy rõ. Hơn thế còn lỗi kĩ thuật ở chỗ in 15 trang đầu bắt đầu trang thứ 16 trở lại trang 1 (có 15 trang mà xuất hiện 2 lần).Mong bên bộ phận xét gói giao hàng có sự lựa chon kĩ càng hơn trước khi đưa quyển sách tới tay độc giả,0
3642,"Đẹp <3 ưng lắm ạ. Giao hàng nhanh nữa
#perfect",1
3643,tạm được. bình thường mình hay đi size 37 mà đi 37 của juno lại bị rộng xin đổi mà shop không đồng ý,0
3644, Chất lượng sản phẩm tuyệt vời . Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt,1
3645,Dao hàng thiếu chưa bổ sung cho dù đã chát với shop nhiều lần ,1
3646,dep thi co dep....k biet co bi ri k,0
3647,Moi dung thi OKko biet sau nay se the nao.ung ho ban 5*.,1
3648, Shop phục vụ kém trc khi mua mình đã hỏi rõ size là 12cm rồi. Vậy mà khi giao lại giao size 11cm. Hỏi lại thì k trả lời. Đúng là mất tiền rồi nên chẳng đòi đc,0
3649,Hang vô cung kem chat luong,0
3650,Chờ Note 7 như chờ người yêu lâu ngày không gặp.Đợi em về anh sẽ cưới em.,1
3651,Sp lỗi ko dùng đc,0
3652,Mùi vị của sp chưa thực sự tốt như mình mong đợi mình đã từng ăn bì heo sấy khi mình còn ở bên Úc cũng là hàng Viet Nam làm nhưng đóng gói và hương vị tốt hơn. Đây là đánh giá có sự so sánh chứ không phải chủ quan một chiều nên mong shop tiếp thu vs tính chất xây dựng chứ không có ý xấy,0
3653, Chất lượng sản phẩm kém. thời gian nướng lâu chín. ,0
3654,Giày kiểu dáng đẹp  Đóng gói sản phẩm rất đẹp và chắc chắn chất lượng tốt,1
3655, Đóng gói sản phẩm rất kém!gh lại k đủ sp k đc đóng gói!sẽ k bao h mua hg tại đây lần nào nữa!bây h shop chỉ bán lấy tiền thôi k quan tâm đến khách hàng gì đâu!Quá thất vọng,0
3656,Hàng cũ quá,0
3657,Đẹp xuất sắc nè,1
3658, Đóng gói sản phẩm rất kém dập nát cả vỏ hộp. ,0
3659,Rất ok! Chúc shop mua may bán đắt! Cần gì sẽ tiếp tục ủng hộ! Mới đặt tối qua trưa nay đã nhận dc hàng! ,1
3660,Đóng gói cẩn thận! Máy nóng nhanh! Lọn tóc đẹp!,1
3661, Đóng gói sản phẩm kém. Hop rach ko nguyên ven. Ko co giây bao hanh. Ko ghi gia tiên bên ngoai đê ngươi nha biêt tra tiên.,0
3662,Viền khăn đoạn nối trông cứ kiểu rách rách :(  sau 1 lần giặt xù hết bông,0
3663,Mẫu đẹp như hình sẽ ủng hộ shop tiếp. ,1
3664,"Đây L sản phẩm tệ nhất 
Hình in  trầy trụa
Chất liệu kém
Dính long tơ nhùi
Ng bán lmàn ăn k trách nhiệm 
Nghe phàn nàn là k dám trả L 
Ai định mua sản phẫn này thì đừng nha 

",1
3665, Chất lượng sản phẩm rất kémloãn quá toàn nước àk thơm mùi.,0
3666,To quá k giống trong ảnh shop đăng ,0
3667,Sản phẩm này nghe tiếng đã lâu. Mình mua từ đầu năm. đúng đợt sale được tặng dầu tẩy trang. Chưa dùng thử dầu tẩy trang nhưng với sữa rửa mặt này mình thấy không bằng hada labo mình vẫn dùng. rửa xong cảm giác da khô. mẹ mình dùng trước bị khô và đỏ ửng da mình dùng thì thấy khô mình có dưỡng da sau bước rửa mặt nên vẫn dùng. Ko biết do sản phẩm hay do da mình không hợp. Còn 1 tuýp mình mua bên Nhật chờ dùng thử xem có bị khô da như tuýp mua của tiki không,0
3668,giao sai ,0
3669, Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn. Shop phục vụ rất tốt nhưng mk mua lần 2 rồi mà k kèm quà tặng như đã nói,1
3670,1 bên  dép bị bong mất hình,0
3671,Chất lượng tuyệt vời cô chủ max cute,1
3672, Chất lượng sản phẩm tuyệtvời nhung con hoi dau,1
3673,Shop quên gửi bookmark cho mình nhưng vẫn tặng shop 5* vì cách phục vụ tận tình của shop. Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt,1
3674,"Lần thứ 2 đặt tại shop thấy thất vọng nhất là sản phẩm này .Sẩm phẩm có dấu hiệu bị bóc, và là Sẩm phẩm đã được đem dùng thử nắp son nhiều vết chấm đen 
Vỏ ngoài của sp là đỏ đất nhưng son đánh lên ra màu hồng . :)
Mùi son ko dễ ngửi nhưg có thể chấp nhận đc
Hy vọng shop rút kinh nghiệm cẩn thận hơ",0
3675,Đã kích hoạt 14 ngày 5gb/1 tháng chứ không phải 55gb. Không đúng như quảng cáo.,0
3676,Khi iPhone mà chỉ cải tiến cấu hình thì cũng như smart phone Trung Quốc,0
3677,Ngủ cốc ngon  rất thơm .  Uống ghiền lắm luôn ,1
3678,Dễ sử dụng + giao hàng nhanh. Cho shop 5 sao,1
3679, Chất lượng sản phẩm kém mình dùng bị ngứa mẩn đỏ lại càng khô thêm. ,0
3680,"Hàng đẹp lắm 
",1
3681, Chất lượng sản phẩm tuyệt vời  Đóng gói sản phẩm rất đẹp và chắc chắn  có vẻ bé k thích vị của rong biển nên k hợp tác ăn,1
3682,Sản phẩm lỏng lẻo đầu kim cong.,0
3683,Khi nhận lõi sứ đã trầy xước thế này ??? Hơi thất vọng .Vỏ nồi ko cách nhiệt như thông tin sp shop đã đăng .shop nên trung thực về sp. nồi dù nấu ở chế độ nào cũng cực kì nóng dù là lõi sứ hay vỏ nên rất nguy hiểm cho trẻ nhỏ các mẹ nên tham khảo thêm.Tuy nhiên với giá tiề đó thì nồi này là hợp lí,0
3684,Đặt M giao L,0
3685," Chất lượng sản phẩm tuyệt vời. Sản phẩm đáng mua. Dùng sóng rất khỏe.
",1
3686,Chưa test nhưng shop đóng hàng kĩ có bao băng keo lại để ko bị chảy 👍,1
3687,Cẩn thận! Kiểm tra trước khi nhận hàng!,0
3688," Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh

Thơm lâu mùi hương nam tính. Sẽ mua mẫu khác dùng tiếp.",1
3689, Shop phục vụ rất tốt  Thời gian giao hàng rất nhanh thank shop!!!,1
3690, Chất lượng sản phẩm tuyệt vời. Chị em nên sử dụng thử nạ của Đài nhé ^^,1
3691, Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh. Sản phẩm đẹp y hình ,1
3692,Dung mo ta ma sac dt thj k dc,0
3693,Hàng mã. Tiền nào của đó,0
3694,San pham bi loi ma minh goi ve cho ben phia ban hang ca tram cuoc goi ma ho ko nhac may... Quá tê,1
3695,Các trang sách bị dính nhau gỡ ra thì bị rách các trang bị bẩn  xước rất nhiều,0
3696, Chất lượng sản phẩm tu Đóng gói sản phẩm rất đẹp và chắ,1
3697,Giày như hình chất lượng sản phẩm tuyệt vời hơi bị kích chân 1 tí ,1
3698, Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt. Góibhangf cực kỳ cẩn thận chắc chắc mình sẽ mua tiếp Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,1
3699,"Quá là ngon đi 
Đẹp đẹp đẹp .... 
Bền bền bền ....",1
3700,giao hàng hơi lâu 4-5 cái bị bể dẹp lép hix,1
3701,Đã đi hẳn 1 ngày mưa gió rồi mới chụp feedback lại. Chân mình đi 37 nhưng thấy có bạn bảo size bé nên lấy 38 vừa in luôn. Đi 1 lúc bị tì vào gót nhưng mình thấy đa số giày nào mới đi cũng thế. So với giá là quá đẹp rồi ạ. ,1
3702,chủ shop nhiệt tình ^^,1
3703,Đúng tiền nào của đấy thôi số hotline gọi không đc  Chất lượng sản phẩm rất kém,0
3704,Đẹp quá trời,1
3705, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền.ốp đẹp như hình,1
3706, Thời gian giao hàng rất nhanhđồng hồ cũng khá đẹp nhưng khi mở ra đang chạy vù vù rồi k có còn nút bảo vệ như lúc mới nữa  tuy nhiên vẫn cho 5 sao,1
3707,Lấy khuôn chứ cho khuôn sao,0
3708,Đóng gói sản phẩm kĩ nên không bị xây xước gì đồng hồ đẹp lại còn đc tặng pin nữa 💕,1
3709,Hàng chuẩn chỉ. Shop giao nhanh chim ưng và sẽ ủng hộ dài ạ,1
3710,Giày đẹp và giá quá là yêu luôn,1
3711,Cắm vào mà ko thấy phun sương,1
3712, Shop phục vụ rất tốt Thời gian giao hàng rất nhanh  Đóng gói sản phẩm rất đẹp và chắc chắn,1
3713,Chưa gì đã nứt,0
3714,Nhựa kém. Hàng lúc giao đã bị gãy nhẹ rồi. Kô biết shop có check hàng trước khi gửi không ? Lúc gắn vào thì chân giữ không vừa ốc phải đi mài rộng. Nhựa bóp nhẹ đã gãy. Nt phản hồi thì không thấy nói gì. Tóm lại hàng quá tệ. Khuyên mn đi mua ngoài do tự mình chọn hàng,0
